fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,0.07956147193908691,0.29688286781311035,144448,2.246581554412842,356663,1676,5.67073392868042,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,0.08995890617370605,0.2784547805786133,144520,2.072204351425171,356663,1676,4.834089040756226,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,Off,On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,0.0885915756225586,0.26499295234680176,145520,2.0985560417175293,356663,1676,4.96302604675293,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,On,On,Off,On,On,Off,On,On,Off,On,Off,On,Off,On,0.0882270336151123,0.267474889755249,144520,2.0857605934143066,356663,1676,4.834244012832642,"[10, 50, 6, 4, 5]"
On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,On,0.07466721534729004,0.25274133682250977,141496,2.11407732963562,356663,1676,4.8708336353302,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,0.08557510375976562,0.26868677139282227,140352,2.125138998031616,356663,1676,4.863997459411621,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,0.0970299243927002,0.26329946517944336,145592,2.123764991760254,356663,1676,4.986844301223755,"[10, 50, 6, 4, 5]"
Off,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,0.07851076126098633,0.25337910652160645,144520,2.082162618637085,356663,1676,4.782079458236694,"[10, 50, 6, 4, 5]"
On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,On,0.08731245994567871,0.7498118877410889,207240,4.1577887535095215,828309,4503,7.457300424575806,"[10, 50, 6, 4, 10]"
Off,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,0.09336352348327637,0.7188549041748047,206008,4.104217767715454,828309,4503,7.441451072692871,"[10, 50, 6, 4, 10]"
Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,0.10060262680053711,0.7134723663330078,205976,4.130720615386963,828309,4503,7.3570451736450195,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,0.08188581466674805,0.7446949481964111,205976,4.140674352645874,828309,4503,7.470596075057983,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,0.08010125160217285,0.7068746089935303,241456,6.7884135246276855,866233,4708,10.022130727767944,"[10, 50, 6, 4, 25]"
On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,On,0.0921165943145752,0.7384076118469238,242680,6.751362562179565,866233,4708,9.99672269821167,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,0.07660293579101562,1.5491082668304443,513704,34.08406400680542,2152160,10605,38.128557205200195,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,0.09470176696777344,0.7168459892272949,207208,4.133335113525391,828309,4503,7.362160921096802,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,Off,Off,On,On,0.08742117881774902,0.7232611179351807,206008,4.1602091789245605,828309,4503,7.53411602973938,"[10, 50, 6, 4, 10]"
Off,On,Off,On,On,Off,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,0.08507966995239258,0.7260794639587402,206008,4.182072401046753,828309,4503,7.416221857070923,"[10, 50, 6, 4, 10]"
On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,Off,Off,0.09028148651123047,0.7132704257965088,205976,4.147931337356567,828309,4503,7.474450588226318,"[10, 50, 6, 4, 10]"
On,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,On,On,On,On,On,0.06942868232727051,0.7839775085449219,207240,4.1553449630737305,828309,4503,7.481317043304443,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,0.08561897277832031,0.6964399814605713,205976,4.158757925033569,828309,4503,7.345566272735596,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,Off,On,On,On,Off,0.08986496925354004,0.7123186588287354,242608,6.77417254447937,866233,4708,10.01045846939087,"[10, 50, 6, 4, 25]"
On,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,On,Off,Off,0.08593177795410156,0.6657066345214844,242680,6.793169975280762,866233,4708,9.939298152923584,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,On,On,0.07565546035766602,0.706479549407959,241456,6.807640075683594,866233,4708,10.053680419921875,"[10, 50, 6, 4, 25]"
On,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,0.08119773864746094,1.5243921279907227,513896,34.416887044906616,2152160,10605,38.57073187828064,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,On,0.09151744842529297,0.6956889629364014,241528,6.780904293060303,866233,4708,9.999022006988525,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,On,On,On,Off,Off,0.09643363952636719,0.6733720302581787,242608,6.780805587768555,866233,4708,10.054374694824219,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,On,On,Off,On,On,On,Off,0.09596848487854004,0.6819846630096436,242608,6.784241199493408,866233,4708,9.951454162597656,"[10, 50, 6, 4, 25]"
Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,Off,On,0.09070301055908203,0.6806447505950928,241456,6.768821477890015,866233,4708,10.044392347335815,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,0.09758472442626953,1.4453983306884766,513704,34.064650774002075,2152160,10605,38.13713002204895,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,0.08216547966003418,1.533238410949707,513704,34.0977087020874,2152160,10605,38.1994993686676,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,0.09246301651000977,1.5007953643798828,513704,34.0696918964386,2152160,10605,38.09512948989868,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,0.08569884300231934,1.5785212516784668,513704,34.128154039382935,2152160,10605,38.30722761154175,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,0.07784891128540039,1.5038914680480957,513704,34.14033365249634,2152160,10605,38.31707453727722,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,0.08620691299438477,1.4419806003570557,513704,34.167030811309814,2152160,10605,38.096232652664185,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,0.09159088134765625,0.29151487350463867,144520,2.0833442211151123,356663,1676,4.96661114692688,"[10, 50, 6, 4, 5]"
Off,On,On,Off,On,Off,On,Off,Off,Off,On,On,Off,On,On,Off,Off,On,On,On,0.08744001388549805,0.29221510887145996,140352,2.095505714416504,356663,1676,4.899152755737305,"[10, 50, 6, 4, 5]"
Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,On,Off,Off,On,0.08125543594360352,0.30409955978393555,145520,2.0872485637664795,356663,1676,4.910397052764893,"[10, 50, 6, 4, 5]"
On,Off,On,On,On,On,On,Off,Off,On,On,Off,On,On,Off,On,Off,On,On,On,0.08957958221435547,0.2954065799713135,144448,2.0736870765686035,356663,1676,4.9346466064453125,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,Off,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,0.08124399185180664,0.26885986328125,145592,2.104276180267334,356663,1676,4.99054217338562,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,0.09295439720153809,0.2843303680419922,144448,2.0833492279052734,356663,1676,4.879353761672974,"[10, 50, 6, 4, 5]"
