time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.7575757575757575,73.66534268856049,0
40,25,40000,4,0.5,0.6363636363636362,57.242941880226134,0
30,20,20000,10,0.5,0.41818181818181815,45.50041253566742,0
30,30,45000,6,0.5,0.6969696969696969,58.84987006187439,0
40,20,35000,4,0.5,0.5636363636363636,53.24616963863373,0
40,30,10000,6,0.5,0.49090909090909085,49.85302064418793,0
35,35,40000,4,0.7,0.6606060606060605,58.27680089473724,0
30,45,20000,10,0.5,0.2727272727272727,56.86089918613434,1
45,20,40000,10,0.5,0.6363636363636362,72.43645739555359,1
45,20,30000,6,0.5,0.6,59.9425621509552,1
