innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
474,208108484,291,1027643071,69642879,645200783,125919,719522416,0,93,12802620204,15380,2422036043,37,127740619,minimal,5709,102675074,92,704908,387.81,58.50820779800415,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
355,436594619,403,268847329,84894017,450084473,37116,703227672,0,33,12555781990,16298,3281534723,97,34900638,minimal,1149,63858728,37,25171,387.17,57.81852459907532,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
474,486937623,291,1027643071,47484567,30492210,54725,554922419,0,93,12802620204,21353,1089031354,37,127740619,minimal,4725,40745673,92,299773,386.84,63.29493808746338,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
355,436594619,291,268847329,69642879,450084473,37116,556186330,0,93,10804809611,15380,3281534723,37,77121137,minimal,5709,102675074,92,25171,386.65,59.15387153625488,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
474,529989617,291,712673426,69642879,645200783,125919,691164912,0,88,10804809611,21062,1158572285,37,78934581,minimal,5709,24426910,49,58074,383.63,63.155308961868286,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
474,208108484,403,712673426,22052550,827451708,125919,719522416,0,33,12555781990,16298,1645144384,97,78934581,minimal,3643,63858728,37,704908,381.96,59.23190426826477,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
355,436594619,403,268847329,22052550,450084473,37116,703227672,0,33,12555781990,16298,3281534723,97,77121137,minimal,1149,63858728,37,25171,379.25,57.92144536972046,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
611,529989617,291,712673426,69642879,645200783,126362,691164912,0,88,11249865439,28962,1158572285,51,78934581,noblob,2742,24426910,41,706346,374.23,99.75055742263794,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
474,208108484,291,712673426,69642879,645200783,125919,719522416,0,93,10804809611,15380,1645144384,37,78934581,minimal,5709,102675074,92,704908,370.57,58.860674142837524,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
58,208108484,291,998589999,69642879,645200783,85372,1044093768,0,23,10804809611,15380,1645144384,67,29589067,full,5709,102675074,70,284648,370.33,98.4975426197052,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
355,436594619,403,268847329,130215966,450084473,37116,703227672,0,33,12555781990,16298,3281534723,97,77121137,minimal,1149,63858728,37,25171,369.83,58.08552289009094,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
474,208108484,291,1027643071,17953428,645200783,125919,719522416,0,93,12802620204,15380,2422036043,37,127740619,minimal,5709,102675074,92,524234,369.8,58.519306898117065,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
355,436594619,403,268847329,43312714,450084473,37116,703227672,0,56,12555781990,16298,1645144384,97,27932525,minimal,1068,47583467,37,704908,368.63,67.43350005149841,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
78,788127916,403,268847329,59780427,450084473,3567,304529261,0,33,12555781990,16298,3281534723,115,92834204,minimal,4112,127280401,19,289786,367.02,58.8179669380188,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
543,208108484,178,125514225,17953428,645200783,125919,719522416,0,60,14609643588,15380,2422036043,16,51817340,full,5709,102675074,52,524234,366.58,58.48889422416687,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
474,208108484,291,712673426,17953428,645200783,125919,719522416,1,93,10804809611,15380,1645144384,37,78934581,minimal,5709,102675074,92,524234,359.48,58.482162952423096,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
928,322691864,735,731389760,37821670,813359808,56581,2697512,2,95,10639932740,16505,1588280888,36,27301499,full,1220,112251265,24,584133,358.69,58.667144536972046,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
611,676265373,601,976095284,130866924,910715460,126362,140448383,0,12,11249865439,19147,1131524256,51,79223012,noblob,2742,6249575,41,706346,357.71,58.801329135894775,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
171,638000649,1161,829275569,120451281,573883815,110416,400052022,0,92,14857973610,18109,792135108,77,106758903,full,6832,33507971,75,78421,351.19,58.059648275375366,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
376,486937623,178,125514225,47484567,30492210,54725,554922419,0,60,14609643588,21353,1089031354,16,51817340,full,4725,40745673,52,299773,349.95,63.54981565475464,"[35, 35, 45000, 4, 0.5]",0.9030303030303028
