time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.7575757575757575,73.66534268856049,0
40,25,40000,4,0.5,0.6363636363636362,57.242941880226134,0
30,20,20000,10,0.5,0.41818181818181815,45.50041253566742,0
50,20,35000,4,0.5,0.4545454545454545,62.93328773975372,1
55,30,45000,6,0.5,0.4545454545454545,84.26236875057221,1
50,30,10000,6,0.5,0.309090909090909,59.909771013259885,1
40,30,50000,10,0.5,0.309090909090909,86.09404175281524,2
50,35,20000,6,0.5,0.2121212121212121,66.60053009986878,2
50,35,40000,10,0.5,0.22424242424242422,91.4004043340683,3
30,45,45000,10,0.5,0.04242424242424241,88.51330082416534,3
