fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,On,On,On,On,On,Off,0.09448027610778809,0.3320293426513672,141424,2.2322940826416016,356663,1676,5.614909410476685,"[10, 50, 6, 4, 5]"
On,On,On,On,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,0.0874018669128418,0.29148316383361816,144520,2.079528570175171,356663,1676,4.907846212387085,"[10, 50, 6, 4, 5]"
On,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,0.08656787872314453,0.2669839859008789,140352,2.1082026958465576,356663,1676,4.9595866203308105,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,Off,On,On,On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,On,0.10924267768859863,0.2801041603088379,140424,2.1214568614959717,356663,1676,5.018665075302124,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,Off,0.08861303329467773,0.2446436882019043,140424,2.1208786964416504,356663,1676,4.858256101608276,"[10, 50, 6, 4, 5]"
On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,0.08015275001525879,0.2774186134338379,145592,2.10560941696167,356663,1676,4.882173776626587,"[10, 50, 6, 4, 5]"
On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,On,0.07764911651611328,0.27042245864868164,144520,2.0662026405334473,356663,1676,4.859618663787842,"[10, 50, 6, 4, 5]"
On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,0.08915567398071289,0.2972092628479004,144448,2.1112961769104004,356663,1676,4.843698740005493,"[10, 50, 6, 4, 5]"
On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,On,0.08701014518737793,0.7158026695251465,206008,4.1451802253723145,828309,4503,7.475008964538574,"[10, 50, 6, 4, 10]"
On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,0.07956647872924805,0.7424237728118896,207240,4.118494272232056,828309,4503,7.359724044799805,"[10, 50, 6, 4, 10]"
On,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,0.08032393455505371,0.7489008903503418,205976,4.123657703399658,828309,4503,7.389740705490112,"[10, 50, 6, 4, 10]"
On,On,On,On,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,0.08446168899536133,0.7240338325500488,206008,4.152948617935181,828309,4503,7.4126551151275635,"[10, 50, 6, 4, 10]"
On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,0.08376336097717285,0.720095157623291,246776,6.801421880722046,866233,4708,10.016069173812866,"[10, 50, 6, 4, 25]"
On,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,0.08228898048400879,0.7013275623321533,241456,6.78042197227478,866233,4708,10.001574039459229,"[10, 50, 6, 4, 25]"
On,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,0.08772611618041992,1.4856841564178467,513704,34.08474135398865,2152160,10605,38.12362098693848,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,0.09877991676330566,0.694580078125,206008,4.148064374923706,828309,4503,7.391235589981079,"[10, 50, 6, 4, 10]"
Off,On,Off,On,Off,On,On,Off,On,On,On,On,Off,On,On,On,On,On,Off,Off,0.08792781829833984,0.7676281929016113,207208,4.10763955116272,828309,4503,7.418946027755737,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,0.08823895454406738,0.7274959087371826,207208,4.1472532749176025,828309,4503,7.562902450561523,"[10, 50, 6, 4, 10]"
Off,On,On,On,On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,0.07986617088317871,0.7676711082458496,206008,4.1171135902404785,828309,4503,7.441628694534302,"[10, 50, 6, 4, 10]"
Off,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,0.09911203384399414,0.7594268321990967,207240,4.134824514389038,828309,4503,7.434755086898804,"[10, 50, 6, 4, 10]"
On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,0.0815730094909668,0.7565653324127197,207208,4.119507789611816,828309,4503,7.4258105754852295,"[10, 50, 6, 4, 10]"
Off,On,On,On,On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,0.09338593482971191,0.7121067047119141,245624,6.7996392250061035,866233,4708,10.020834684371948,"[10, 50, 6, 4, 25]"
On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,0.08491706848144531,0.7731525897979736,242608,6.78179931640625,866233,4708,10.061355113983154,"[10, 50, 6, 4, 25]"
Off,On,Off,On,Off,On,On,Off,On,On,On,On,Off,On,On,On,On,On,Off,Off,0.09832501411437988,0.702218770980835,242608,6.733600854873657,866233,4708,9.999202489852905,"[10, 50, 6, 4, 25]"
On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,0.09222221374511719,1.4759736061096191,523192,34.0273814201355,2152160,10605,38.044252157211304,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,0.08625411987304688,0.7667098045349121,241456,6.782616138458252,866233,4708,10.114447116851807,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,0.09078335762023926,0.7414650917053223,241456,6.757957458496094,866233,4708,10.031200885772705,"[10, 50, 6, 4, 25]"
On,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,On,On,Off,On,0.0990602970123291,0.7271273136138916,246776,6.762381553649902,866233,4708,10.10537052154541,"[10, 50, 6, 4, 25]"
On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,0.0889730453491211,0.7017347812652588,242608,6.763112306594849,866233,4708,9.96904969215393,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,0.08804678916931152,1.520768165588379,513704,34.100292444229126,2152160,10605,38.20306849479675,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,0.10640549659729004,1.5311403274536133,515000,34.02881407737732,2152160,10605,38.16038656234741,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,0.07954096794128418,1.481903076171875,523384,34.19564127922058,2152160,10605,38.24303936958313,"[10, 50, 6, 4, 50]"
