threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,50,40,True,0.9393939393939393,40.13522608280182,0
8,35,10,True,0.9393939393939393,10.076358675956726,0
8,25,55,True,0.9515151515151514,55.116384744644165,0
8,50,60,True,0.9999999999999999,60.13554210662842,0
8,45,55,True,0.9878787878787878,55.11844103336334,0
8,45,60,False,0.9878787878787878,60.08997309207916,0
4,35,50,True,0.9515151515151514,50.11690804958344,0
8,30,20,True,0.6242424242424242,20.09372184276581,1
8,45,60,True,0.9757575757575757,60.132769870758054,1
8,35,35,True,0.9030303030303028,35.09767279624939,1
