ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
On,Off,On,Off,On,On,On,On,Off,On,On,On,Off,On,On,On,Off,On,On,Off,0.10706233978271484,3.6327154636383057,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,0.1022648811340332,3.109013080596924,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,0.09132146835327148,3.198366403579712,"[80, 35, 2, 2, 15]",0
On,On,On,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,0.08577537536621094,3.0164401531219482,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,On,On,Off,On,Off,On,On,Off,0.09199261665344238,3.150925874710083,"[80, 35, 2, 2, 15]",0
On,Off,On,On,Off,On,On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,0.10754585266113281,3.2039918899536133,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,0.09249758720397949,3.096466541290283,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,On,Off,On,On,On,On,0.09173727035522461,3.096930980682373,"[80, 35, 2, 2, 15]",0
On,On,On,On,Off,Off,Off,On,On,On,On,Off,Off,On,On,On,Off,On,On,On,0.09205389022827148,3.143354892730713,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,0.10301661491394043,3.1043152809143066,"[80, 35, 2, 2, 15]",0
On,On,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,0.08196330070495605,3.1693098545074463,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,0.0941169261932373,3.0995311737060547,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,On,Off,On,Off,On,0.07982969284057617,3.081226110458374,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,0.08968234062194824,3.108839511871338,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,0.09116053581237793,3.1469051837921143,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,0.0839087963104248,3.1612491607666016,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,On,Off,On,On,On,On,Off,0.10164880752563477,3.1478660106658936,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,On,On,0.09428668022155762,3.128828287124634,"[80, 35, 2, 2, 15]",0
Off,On,On,On,On,Off,On,Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,Off,0.07894015312194824,3.0545802116394043,"[80, 35, 2, 2, 15]",0
On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,0.08760690689086914,3.079003095626831,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,On,Off,On,On,0.08676791191101074,3.049917459487915,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,0.10034441947937012,3.0961313247680664,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,0.09595608711242676,3.13767409324646,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,On,On,Off,0.08719205856323242,3.139322280883789,"[80, 35, 2, 2, 15]",0
On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,0.10023713111877441,3.0636377334594727,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,On,On,On,On,On,Off,Off,0.0968775749206543,3.0978612899780273,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,0.08272385597229004,3.0525169372558594,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,Off,On,0.09022283554077148,3.158853530883789,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,Off,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,On,On,On,0.09204936027526855,3.11084246635437,"[80, 35, 2, 2, 15]",0
On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,0.08663129806518555,3.1060009002685547,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,Off,On,Off,On,On,Off,Off,0.0904855728149414,3.0501198768615723,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,On,0.08667182922363281,3.140202522277832,"[80, 35, 2, 2, 15]",0
On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,On,Off,0.09458613395690918,2.9694387912750244,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,0.08481764793395996,3.0280251502990723,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,0.09297394752502441,3.1721949577331543,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,0.08925509452819824,3.018374443054199,"[80, 35, 2, 2, 15]",0
On,Off,On,On,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,0.10381102561950684,3.0658140182495117,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,0.09758639335632324,3.2311463356018066,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,0.09465742111206055,3.1657297611236572,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,0.09406661987304688,3.1837241649627686,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,0.08258676528930664,3.12176513671875,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,0.0945289134979248,3.1378300189971924,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,0.09274697303771973,3.111711025238037,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,On,Off,On,On,On,Off,Off,Off,0.0944521427154541,3.1158323287963867,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,0.07484126091003418,3.1029813289642334,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,0.0980679988861084,3.2260897159576416,"[80, 35, 2, 2, 15]",0
On,On,On,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,On,On,On,0.08673644065856934,3.1061220169067383,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,On,0.09620046615600586,3.1561248302459717,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,On,0.10368895530700684,3.1990513801574707,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,On,On,0.08768987655639648,3.0768895149230957,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,Off,Off,Off,0.08556723594665527,3.153853416442871,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,0.08433985710144043,3.071908950805664,"[80, 35, 2, 2, 15]",0
