time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.7212121212121211,62.98068425655365,0
40,25,40000,4,0.5,0.43030303030303024,56.67930221557617,0
55,30,45000,6,0.5,0.7696969696969697,84.3569571018219,0
30,20,20000,10,0.5,0.35757575757575755,45.30180082321167,0
45,45,30000,6,0.5,0.5878787878787878,72.48600668907166,1
50,35,20000,6,0.5,0.43030303030303024,65.86477718353271,1
50,30,10000,6,0.5,0.3696969696969697,59.60236120223999,1
40,30,50000,10,0.5,0.6242424242424242,84.94156079292297,1
30,45,45000,10,0.5,0.6242424242424242,85.42753493785858,1
50,35,40000,10,0.5,0.6363636363636362,91.46233434677124,1
