time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.35757575757575755,45.30180082321167,0
30,45,30000,6,0.5,0.8666666666666665,57.91293251514435,0
40,20,20000,10,0.5,0.4787878787878787,56.07185821533203,0
35,20,20000,6,0.7,0.07878787878787878,46.02939534187317,1
50,20,35000,4,0.5,0.7212121212121211,62.98068425655365,1
55,30,45000,6,0.5,0.7696969696969697,84.3569571018219,1
50,30,45000,6,0.5,0.7333333333333332,78.51083357334137,1
40,30,45000,4,0.5,0.6363636363636362,61.99644277095795,1
55,35,40000,4,0.5,0.7333333333333332,77.96884782314301,1
40,25,40000,4,0.5,0.43030303030303024,56.67930221557617,1
