innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
961,297095218,192,726704584,83706340,706620383,20313,111596982,0,96,11807252267,10883,218019374,106,58348703,minimal,5731,56511802,81,275978,372.51,265.8709182739258,"[180, 50, 100000, 4, 0.5]",1
368,574381176,192,726704584,57538589,338570872,89524,111596982,0,5,11383683530,10883,218019374,106,58348703,minimal,6396,56511802,81,275978,371.57,250.50512194633484,"[180, 50, 100000, 4, 0.5]",1
247,574381176,192,451439443,57538589,338570872,89524,111596982,0,5,11807252267,10883,218019374,106,58348703,minimal,5731,56511802,81,275978,366.02,248.32400369644165,"[180, 50, 100000, 4, 0.5]",1
902,1028162733,192,726704584,45004414,953260125,89524,111596982,2,5,11383683530,10883,3085254141,106,58348703,noblob,6396,119584152,81,275978,364.15,260.21904277801514,"[180, 50, 100000, 4, 0.5]",1
902,1028162733,192,534220169,45004414,338570872,89524,111596982,2,96,11383683530,10883,218019374,106,58348703,minimal,6396,21108526,81,275978,363.99,249.15217661857605,"[180, 50, 100000, 4, 0.5]",1
368,574381176,192,534220169,57538589,338570872,89524,994870163,2,5,11383683530,23493,218019374,106,58348703,minimal,6396,56511802,81,275978,363.91,261.3519251346588,"[180, 50, 100000, 4, 0.5]",1
337,574381176,192,534220169,45004414,338570872,85264,111596982,0,5,13288526259,23493,218019374,115,58348703,minimal,6396,56511802,81,275978,363.26,249.12074875831604,"[180, 50, 100000, 4, 0.5]",1
337,260698451,192,449404479,45004414,953260125,89524,111596982,0,96,11383683530,10883,218019374,106,58348703,minimal,6396,56511802,81,275978,362.06,249.54351472854614,"[180, 50, 100000, 4, 0.5]",1
271,1028162733,192,726704584,45004414,338570872,89524,111596982,2,96,11383683530,10883,218019374,106,58348703,minimal,6396,56511802,81,275978,361.67,250.81405377388,"[180, 50, 100000, 4, 0.5]",1
902,1028162733,192,726704584,45004414,953260125,89524,111596982,2,96,11383683530,10883,218019374,106,58348703,minimal,6396,56511802,81,275978,359.12,254.289080619812,"[180, 50, 100000, 4, 0.5]",1
902,1028162733,192,726704584,45004414,338570872,89524,111596982,2,5,11383683530,10883,3085254141,106,58348703,noblob,6396,119584152,81,275978,358.2,250.88916897773743,"[180, 50, 100000, 4, 0.5]",1
961,773252759,192,451439443,45004414,706620383,129644,866764325,2,82,11807252267,10883,3052342964,35,81057496,minimal,6396,76690374,81,821991,357.64,255.4184832572937,"[180, 50, 100000, 4, 0.5]",1
638,1028162733,192,726704584,45004414,706620383,129644,111596982,2,96,11383683530,10883,3052342964,106,81057496,minimal,6396,89771689,81,821991,355.79,258.25000739097595,"[180, 50, 100000, 4, 0.5]",1
337,574381176,192,534220169,45004414,953260125,89524,994870163,2,96,11383683530,23493,218019374,106,58348703,minimal,6396,56511802,81,275978,354.98,251.01402115821838,"[180, 50, 100000, 4, 0.5]",1
368,297095218,192,451439443,57538589,706620383,129644,111596982,0,5,11807252267,10883,3052342964,106,81057496,minimal,6396,56511802,81,275978,352.95,248.10189509391785,"[180, 50, 100000, 4, 0.5]",1
638,1028162733,192,726704584,45004414,537722315,129644,111596982,0,96,11383683530,10883,218019374,106,81057496,minimal,6396,89771689,1,821991,338.81,253.520343542099,"[180, 50, 100000, 4, 0.5]",1
902,574381176,1307,534220169,45004414,338570872,85264,111596982,0,5,13288526259,23493,218019374,115,58348703,minimal,6396,21108526,94,275978,327.48,263.823894739151,"[180, 50, 100000, 4, 0.5]",1
961,297095218,1166,726704584,57538589,706620383,20313,866764325,0,34,11383683530,10883,3052342964,35,81057496,minimal,6396,76690374,47,275978,326.26,260.06743597984314,"[180, 50, 100000, 4, 0.5]",1
961,297095218,1166,451439443,57538589,706620383,20313,866764325,0,34,11807252267,10883,3052342964,35,81057496,minimal,5731,76690374,1,275978,319.98,255.35614895820618,"[180, 50, 100000, 4, 0.5]",1
638,1028162733,1166,726704584,57538589,706620383,20313,111596982,0,96,11383683530,10883,3052342964,106,31652613,minimal,5731,89771689,1,275978,319.8,245.88932490348816,"[180, 50, 100000, 4, 0.5]",1
