innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
542,710884261,31120,516234196,60316002,899907704,19480,417887111,2,82,12008185872,24012,2755573402,1,70893555,full,1576,111593867,59,60701,252.6,253.00535249710083,"[180, 50, 100000, 4, 0.5]",67.90322613716125,180.14249897003174,1.2854599952697754
918,886201498,32947,868790375,11668985,843940357,81171,880282870,2,66,14814265887,5720,884782668,104,3830326,full,3475,37327539,75,994721,251.56,250.59091782569885,"[180, 50, 100000, 4, 0.5]",65.81029605865479,180.1008117198944,1.5840847492218018
386,611515918,22579,312576123,78593765,232595366,52357,45615643,2,37,13878018655,24584,3349832300,74,83690125,minimal,6374,69783875,44,432235,250.94,252.16182613372803,"[180, 50, 100000, 4, 0.5]",67.41818594932556,180.09114789962769,1.5511693954467773
89,351585922,3828,592075423,133546577,560360136,7597,289496774,0,70,10909220134,3027,2410913960,33,110955764,noblob,848,4833721,1,734693,292.94,242.2330276966095,"[180, 50, 100000, 4, 0.5]",57.97007989883423,180.11957836151123,1.059858798980713
644,292886123,24425,817889942,105157865,400085578,127956,527377654,0,3,11490732979,29747,1649151224,64,58871263,full,4487,83827170,36,839810,256.17,254.15476775169373,"[180, 50, 100000, 4, 0.5]",69.34716725349426,180.20190930366516,1.4986183643341064
801,976662372,18715,420291049,88755273,74970436,115467,147714579,0,57,15498978510,15767,1929516795,97,46266149,noblob,9230,64402367,62,506330,257.27,247.06609678268433,"[180, 50, 100000, 4, 0.5]",62.56389236450195,180.081538438797,1.3205368518829346
107,526187370,4925,1016754236,108176444,118401285,70490,560022317,1,47,12873117221,10318,3652977889,40,25384901,noblob,7879,122671427,12,128202,253.1,244.01457262039185,"[180, 50, 100000, 4, 0.5]",58.82925534248352,180.06500577926636,2.0124263763427734
202,795230717,14353,60507947,45295404,523295041,27867,1047536197,1,13,13263015348,8193,348392092,21,124501402,minimal,8828,50937151,100,361699,234.26,246.66659498214722,"[180, 50, 100000, 4, 0.5]",61.43992209434509,180.0904438495636,2.042711019515991
784,114138525,10250,183986026,26797753,739518427,93799,837682542,1,99,10490086404,19204,4277612428,78,105180784,minimal,2935,24257625,27,298695,229.89,244.72167372703552,"[180, 50, 100000, 4, 0.5]",59.57599925994873,180.0929183959961,1.9681780338287354
450,40412,39509,708403351,29187460,1038592744,63675,738620747,0,26,14099835067,13739,606192802,123,38623107,noblob,5567,101057872,89,621757,0.0,3.2977895736694336,"[180, 50, 100000, 4, 0.5]",0.11483216285705566,0.032038211822509766,0.06609845161437988
542,710884261,31120,516234196,60316002,899907704,19480,417887111,2,82,12008185872,24012,2755573402,1,70893555,full,1576,111593867,59,60701,290.63,66.94846844673157,"[40, 40, 40000, 4, 0.5]",23.021860122680664,40.12335681915283,0.7049834728240967
918,886201498,32947,868790375,11668985,843940357,81171,880282870,2,66,14814265887,5720,884782668,104,3830326,full,3475,37327539,75,994721,310.31,65.70566868782043,"[40, 40, 40000, 4, 0.5]",21.859140634536743,40.15112233161926,0.6056830883026123
386,611515918,22579,312576123,78593765,232595366,52357,45615643,2,37,13878018655,24584,3349832300,74,83690125,minimal,6374,69783875,44,432235,300.26,67.74851250648499,"[40, 40, 40000, 4, 0.5]",23.930466890335083,40.086817026138306,0.6448938846588135
89,351585922,3828,592075423,133546577,560360136,7597,289496774,0,70,10909220134,3027,2410913960,33,110955764,noblob,848,4833721,1,734693,326.31,62.68787121772766,"[40, 40, 40000, 4, 0.5]",18.76136088371277,40.132381439208984,0.6915297508239746
644,292886123,24425,817889942,105157865,400085578,127956,527377654,0,3,11490732979,29747,1649151224,64,58871263,full,4487,83827170,36,839810,316.75,68.64329290390015,"[40, 40, 40000, 4, 0.5]",24.654229164123535,40.155903577804565,0.7402029037475586
801,976662372,18715,420291049,88755273,74970436,115467,147714579,0,57,15498978510,15767,1929516795,97,46266149,noblob,9230,64402367,62,506330,302.7,69.11373662948608,"[40, 40, 40000, 4, 0.5]",24.935882806777954,40.107614278793335,0.9776098728179932
107,526187370,4925,1016754236,108176444,118401285,70490,560022317,1,47,12873117221,10318,3652977889,40,25384901,noblob,7879,122671427,12,128202,234.16,64.50018310546875,"[40, 40, 40000, 4, 0.5]",20.037556648254395,40.09769797325134,1.2768733501434326
202,795230717,14353,60507947,45295404,523295041,27867,1047536197,1,13,13263015348,8193,348392092,21,124501402,minimal,8828,50937151,100,361699,284.43,64.34592056274414,"[40, 40, 40000, 4, 0.5]",20.161553382873535,40.13294792175293,0.9303321838378906
784,114138525,10250,183986026,26797753,739518427,93799,837682542,1,99,10490086404,19204,4277612428,78,105180784,minimal,2935,24257625,27,298695,291.34,63.34859609603882,"[40, 40, 40000, 4, 0.5]",19.321571588516235,40.087241649627686,0.8439903259277344
450,40412,39509,708403351,29187460,1038592744,63675,738620747,0,26,14099835067,13739,606192802,123,38623107,noblob,5567,101057872,89,621757,0.0,3.2817487716674805,"[40, 40, 40000, 4, 0.5]",0.10368967056274414,0.029128551483154297,0.06111025810241699
542,710884261,31120,516234196,60316002,899907704,19480,417887111,2,82,12008185872,24012,2755573402,1,70893555,full,1576,111593867,59,60701,270.44,90.54544377326965,"[55, 35, 40000, 8, 0.5]",31.572848796844482,55.34327054023743,0.530540943145752
918,886201498,32947,868790375,11668985,843940357,81171,880282870,2,66,14814265887,5720,884782668,104,3830326,full,3475,37327539,75,994721,262.28,92.04953861236572,"[55, 35, 40000, 8, 0.5]",32.811681032180786,55.441385984420776,0.6979458332061768
386,611515918,22579,312576123,78593765,232595366,52357,45615643,2,37,13878018655,24584,3349832300,74,83690125,minimal,6374,69783875,44,432235,261.95,98.5891752243042,"[55, 35, 40000, 8, 0.5]",39.23814916610718,55.38044881820679,0.8726859092712402
89,351585922,3828,592075423,133546577,560360136,7597,289496774,0,70,10909220134,3027,2410913960,33,110955764,noblob,848,4833721,1,734693,277.53,89.58860373497009,"[55, 35, 40000, 8, 0.5]",30.238327741622925,55.41686677932739,0.8386614322662354
644,292886123,24425,817889942,105157865,400085578,127956,527377654,0,3,11490732979,29747,1649151224,64,58871263,full,4487,83827170,36,839810,268.28,89.17142224311829,"[55, 35, 40000, 8, 0.5]",29.961788177490234,55.32990002632141,0.761725664138794
801,976662372,18715,420291049,88755273,74970436,115467,147714579,0,57,15498978510,15767,1929516795,97,46266149,noblob,9230,64402367,62,506330,269.08,89.96603059768677,"[55, 35, 40000, 8, 0.5]",30.651992559432983,55.4432954788208,0.7438461780548096
107,526187370,4925,1016754236,108176444,118401285,70490,560022317,1,47,12873117221,10318,3652977889,40,25384901,noblob,7879,122671427,12,128202,259.65,85.0614869594574,"[55, 35, 40000, 8, 0.5]",25.645558834075928,55.3294734954834,0.9878377914428711
202,795230717,14353,60507947,45295404,523295041,27867,1047536197,1,13,13263015348,8193,348392092,21,124501402,minimal,8828,50937151,100,361699,246.56,87.03216290473938,"[55, 35, 40000, 8, 0.5]",27.675050973892212,55.33028268814087,0.9144959449768066
784,114138525,10250,183986026,26797753,739518427,93799,837682542,1,99,10490086404,19204,4277612428,78,105180784,minimal,2935,24257625,27,298695,256.17,88.43482041358948,"[55, 35, 40000, 8, 0.5]",28.898261785507202,55.56021857261658,0.8879399299621582
450,40412,39509,708403351,29187460,1038592744,63675,738620747,0,26,14099835067,13739,606192802,123,38623107,noblob,5567,101057872,89,621757,0.0,3.371521472930908,"[55, 35, 40000, 8, 0.5]",0.1593327522277832,0.03671622276306152,0.0873713493347168
542,710884261,31120,516234196,60316002,899907704,19480,417887111,2,82,12008185872,24012,2755573402,1,70893555,full,1576,111593867,59,60701,314.53,43.28834939002991,"[30, 25, 15000, 8, 0.5]",9.527476072311401,30.237844705581665,0.42124271392822266
918,886201498,32947,868790375,11668985,843940357,81171,880282870,2,66,14814265887,5720,884782668,104,3830326,full,3475,37327539,75,994721,317.64,42.20277404785156,"[30, 25, 15000, 8, 0.5]",8.341426134109497,30.341862440109253,0.4350910186767578
386,611515918,22579,312576123,78593765,232595366,52357,45615643,2,37,13878018655,24584,3349832300,74,83690125,minimal,6374,69783875,44,432235,303.72,42.309093713760376,"[30, 25, 15000, 8, 0.5]",8.407217025756836,30.342623233795166,0.44849705696105957
89,351585922,3828,592075423,133546577,560360136,7597,289496774,0,70,10909220134,3027,2410913960,33,110955764,noblob,848,4833721,1,734693,311.32,41.734029054641724,"[30, 25, 15000, 8, 0.5]",8.013670444488525,30.25578784942627,0.3709123134613037
644,292886123,24425,817889942,105157865,400085578,127956,527377654,0,3,11490732979,29747,1649151224,64,58871263,full,4487,83827170,36,839810,311.82,43.59138894081116,"[30, 25, 15000, 8, 0.5]",9.809431314468384,30.25017786026001,0.4201338291168213
801,976662372,18715,420291049,88755273,74970436,115467,147714579,0,57,15498978510,15767,1929516795,97,46266149,noblob,9230,64402367,62,506330,315.6,42.375842809677124,"[30, 25, 15000, 8, 0.5]",8.478790521621704,30.312294483184814,0.48299741744995117
107,526187370,4925,1016754236,108176444,118401285,70490,560022317,1,47,12873117221,10318,3652977889,40,25384901,noblob,7879,122671427,12,128202,295.23,41.17277765274048,"[30, 25, 15000, 8, 0.5]",7.43209433555603,30.180010318756104,0.45830798149108887
202,795230717,14353,60507947,45295404,523295041,27867,1047536197,1,13,13263015348,8193,348392092,21,124501402,minimal,8828,50937151,100,361699,297.76,42.65736103057861,"[30, 25, 15000, 8, 0.5]",8.791741132736206,30.36814856529236,0.3933110237121582
784,114138525,10250,183986026,26797753,739518427,93799,837682542,1,99,10490086404,19204,4277612428,78,105180784,minimal,2935,24257625,27,298695,295.62,41.98480844497681,"[30, 25, 15000, 8, 0.5]",8.130259275436401,30.346706867218018,0.41697072982788086
450,40412,39509,708403351,29187460,1038592744,63675,738620747,0,26,14099835067,13739,606192802,123,38623107,noblob,5567,101057872,89,621757,0.0,3.3785486221313477,"[30, 25, 15000, 8, 0.5]",0.14799928665161133,0.034615278244018555,0.10262465476989746
542,710884261,31120,516234196,60316002,899907704,19480,417887111,2,82,12008185872,24012,2755573402,1,70893555,full,1576,111593867,59,60701,287.34,56.026068687438965,"[30, 30, 25000, 10, 0.5]",21.88161849975586,30.463343858718872,0.5867681503295898
918,886201498,32947,868790375,11668985,843940357,81171,880282870,2,66,14814265887,5720,884782668,104,3830326,full,3475,37327539,75,994721,285.39,57.75531220436096,"[30, 30, 25000, 10, 0.5]",23.793410062789917,30.385177850723267,0.47469401359558105
386,611515918,22579,312576123,78593765,232595366,52357,45615643,2,37,13878018655,24584,3349832300,74,83690125,minimal,6374,69783875,44,432235,292.24,55.640793561935425,"[30, 30, 25000, 10, 0.5]",21.483197450637817,30.35246181488037,0.7065930366516113
89,351585922,3828,592075423,133546577,560360136,7597,289496774,0,70,10909220134,3027,2410913960,33,110955764,noblob,848,4833721,1,734693,298.09,53.020607471466064,"[30, 30, 25000, 10, 0.5]",18.752403020858765,30.448217153549194,0.7064785957336426
644,292886123,24425,817889942,105157865,400085578,127956,527377654,0,3,11490732979,29747,1649151224,64,58871263,full,4487,83827170,36,839810,289.84,54.22989368438721,"[30, 30, 25000, 10, 0.5]",20.08227229118347,30.53341817855835,0.5251514911651611
801,976662372,18715,420291049,88755273,74970436,115467,147714579,0,57,15498978510,15767,1929516795,97,46266149,noblob,9230,64402367,62,506330,296.6,56.08904552459717,"[30, 30, 25000, 10, 0.5]",21.987674474716187,30.420204877853394,0.5877807140350342
107,526187370,4925,1016754236,108176444,118401285,70490,560022317,1,47,12873117221,10318,3652977889,40,25384901,noblob,7879,122671427,12,128202,230.03,54.546956062316895,"[30, 30, 25000, 10, 0.5]",20.407057285308838,30.478692531585693,0.5754086971282959
202,795230717,14353,60507947,45295404,523295041,27867,1047536197,1,13,13263015348,8193,348392092,21,124501402,minimal,8828,50937151,100,361699,256.85,53.635934352874756,"[30, 30, 25000, 10, 0.5]",19.438448667526245,30.35821843147278,0.740802526473999
784,114138525,10250,183986026,26797753,739518427,93799,837682542,1,99,10490086404,19204,4277612428,78,105180784,minimal,2935,24257625,27,298695,254.94,54.00976347923279,"[30, 30, 25000, 10, 0.5]",19.63589072227478,30.595797777175903,0.6906070709228516
450,40412,39509,708403351,29187460,1038592744,63675,738620747,0,26,14099835067,13739,606192802,123,38623107,noblob,5567,101057872,89,621757,0.0,3.4682838916778564,"[30, 30, 25000, 10, 0.5]",0.1732501983642578,0.04224991798400879,0.16714811325073242
