innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
961,297095218,1166,451439443,57538589,706620383,20313,866764325,0,34,11807252267,10883,3052342964,35,81057496,minimal,5731,89771689,1,275978,419.31,41.58545804023743,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
961,1028162733,1307,534220169,45004414,338570872,89524,994870163,0,5,11235602239,23493,218019374,106,58348703,full,6396,56511802,91,275978,417.83,41.24945950508118,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
961,574381176,1307,1046105616,57538589,706620383,89524,111596982,0,5,11235602239,23493,218019374,106,58348703,minimal,6396,54858935,91,275978,409.66,41.62972664833069,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
707,854384286,5995,223328344,90833333,542179483,92806,510957688,2,53,13953545455,22254,3335307653,46,52851106,minimal,1545,131606259,43,745722,407.65,40.6554639339447,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
961,574381176,1307,451439443,57538589,706620383,89524,111596982,0,5,11807252267,10883,3448408806,35,81057496,minimal,2230,56511802,91,275978,407.47,40.957526445388794,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
961,1028162733,1307,534220169,57538589,706620383,89524,994870163,2,5,11235602239,23493,218019374,106,58348703,minimal,6396,56511802,91,275978,401.25,40.46114659309387,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
902,574381176,1307,1046105616,57538589,1045847445,89524,111596982,0,5,11235602239,23493,218019374,106,58348703,minimal,6396,56511802,91,275978,400.88,40.93576002120972,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
159,297095218,12160,646569128,71028140,907506929,87638,994870163,2,11,14280932358,29272,318671252,37,27147169,minimal,8294,84176682,71,502688,398.95,40.85224437713623,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
886,441281444,10189,572853258,71028140,907506929,73097,994870163,2,57,14280932358,29272,2492573366,37,27147169,full,3642,84176682,86,502688,398.1,40.89841055870056,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
961,574381176,1307,1046105616,57538589,706620383,89524,111596982,0,5,11235602239,23493,218019374,106,58348703,minimal,6396,56511802,91,275978,397.47,40.28756880760193,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
658,521912402,10189,564038517,71028140,50850609,73097,111596982,0,23,11807252267,10883,2492573366,35,81057496,minimal,1068,56511802,86,275978,397.37,41.18396997451782,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
245,441281444,23049,1059945725,89407023,907506929,84708,471121962,0,8,11123190236,18756,3085254141,110,98013187,minimal,1545,131606259,59,44807,396.82,41.019871950149536,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
961,574381176,1307,1046105616,45004414,338570872,89524,111596982,0,5,11235602239,23493,218019374,106,58348703,full,6396,56511802,91,275978,396.43,41.15524888038635,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
159,297095218,23049,1059945725,90833333,542179483,84708,471121962,0,8,12336783452,10539,203073782,110,111786825,noblob,1545,131606259,42,464949,394.99,41.6759147644043,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
886,297095218,10189,1059945725,90833333,542179483,84708,471121962,0,8,12336783452,29272,2492573366,110,27147169,full,3642,84176682,42,502688,394.9,40.99723958969116,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
886,858090275,10189,564038517,71028140,50850609,73097,994870163,2,57,14280932358,29272,2492573366,37,27147169,full,3642,84176682,86,502688,394.29,41.48446989059448,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
290,441281444,12160,572853258,89407023,907506929,87638,238775233,0,11,11123190236,18756,3085254141,112,98013187,minimal,4135,12070870,71,44807,394.27,41.39747190475464,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
290,441281444,12160,572853258,95430348,907506929,87638,994870163,2,11,14280932358,29272,2492573366,37,90574802,minimal,4135,84176682,71,502688,393.62,41.26952791213989,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
658,706364821,26622,1046105616,57538589,706620383,90194,111596982,0,5,11235602239,21612,3448408806,35,81057496,minimal,8457,56511802,91,275978,393.18,41.30915021896362,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
159,297095218,23049,646569128,5446699,542179483,20313,866764325,0,21,13783634090,10539,318671252,64,49028999,noblob,8294,89771689,1,464949,392.01,43.13791227340698,"[30, 30, 20000, 4, 0.5]",0.8424242424242423
