threads,connections,duration,post,spearman_corr,evaluated_time,front_level
2,25,10,True,0.7696969696969697,10.051510882377624,0
8,30,20,True,0.6484848484848483,20.074500799179077,1
8,40,55,True,0.7575757575757575,55.11611211299896,1
8,35,10,True,0.04242424242424241,10.054120564460755,1
2,25,55,True,0.6848484848484848,55.06620433330536,1
8,25,20,True,0.1515151515151515,20.073183989524843,1
4,35,20,False,0.24848484848484845,20.073491644859313,1
8,50,20,True,0.2606060606060606,20.083230924606323,2
1,35,25,True,0.6363636363636362,25.096456956863403,2
8,15,20,True,-0.10303030303030303,20.057066893577577,2
