time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,10000,6,0.5,0.8787878787878788,57.8267306804657,0
50,20,35000,4,0.5,0.8787878787878788,60.71302020549774,0
40,25,40000,4,0.5,0.5272727272727272,53.87473294734955,0
30,20,20000,10,0.5,0.07878787878787878,40.33516697883606,0
40,25,20000,4,0.9,0.43030303030303024,48.991024708747865,0
40,30,35000,4,0.6,0.7454545454545454,54.17233326435089,0
50,35,20000,6,0.5,0.8545454545454544,62.795822739601135,1
45,25,30000,6,0.5,0.6363636363636362,58.33028943538666,1
50,20,10000,6,0.9,0.19999999999999998,56.40567705631256,1
30,40,35000,10,0.5,0.18787878787878787,57.477842235565184,2
