innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
961,713576784,147,555629503,1142800,844854288,77657,39369123,0,86,15229310853,2394,2927561652,95,113757791,minimal,5724,120619267,39,25435,379.37,246.8666172027588,"[180, 50, 100000, 4, 0.5]",1
961,713576784,147,555629503,128099251,537722315,38997,39369123,0,39,15229310853,28899,2927561652,41,6102674,minimal,5724,120619267,80,25435,370.19,250.19545102119446,"[180, 50, 100000, 4, 0.5]",1
961,713576784,147,555629503,128099251,981297788,58211,556186330,0,86,15229310853,2394,2927561652,41,40123078,full,5724,119473542,80,25435,370.12,247.35542941093445,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,555629503,128099251,981297788,38997,39369123,0,86,15229310853,2394,2927561652,41,40123078,full,5724,119473542,80,25435,369.26,251.89972710609436,"[180, 50, 100000, 4, 0.5]",1
856,431276155,147,555629503,128099251,844854288,58211,556186330,0,86,15229310853,3825,2927561652,36,40123078,full,5724,104970976,46,389140,369.22,249.07644701004028,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,555629503,128099251,981297788,38997,39369123,0,26,15229310853,2394,2927561652,41,125857729,minimal,5724,119473542,39,25435,368.66,251.60976338386536,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,874915416,59578085,981297788,65645,39369123,0,86,15229310853,2394,2072960589,36,40123078,full,3854,91357141,68,25435,367.8,246.49031138420105,"[180, 50, 100000, 4, 0.5]",1
961,95756315,147,555629503,128099251,844854288,77657,39369123,0,39,15229310853,3825,2927561652,41,40123078,minimal,5724,120619267,8,25435,367.6,251.145690202713,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,555629503,128099251,981297788,38997,39369123,0,86,15229310853,2394,2927561652,41,40123078,minimal,5724,119473542,80,25435,365.34,251.44796872138977,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,514508592,128099251,844854288,58211,39369123,0,26,15229310853,2394,2927561652,41,40123078,minimal,5724,119473542,39,25435,363.73,255.0115475654602,"[180, 50, 100000, 4, 0.5]",1
961,713576784,147,555629503,128099251,844854288,38997,556186330,0,39,15229310853,3825,2927561652,41,6102674,minimal,5724,59213935,74,389140,363.16,247.76273703575134,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,555629503,53349134,844854288,77657,556186330,0,86,15229310853,3825,2927561652,36,40123078,minimal,5724,91357141,74,389140,362.66,255.14122200012207,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,555629503,128099251,981297788,38997,39369123,0,86,15229310853,2394,2927561652,41,40123078,full,5724,119473542,80,25435,361.78,244.045019865036,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,555629503,128099251,981297788,38997,39369123,0,86,15229310853,2394,2927561652,36,40123078,full,5724,71626859,80,25435,360.07,255.16761350631714,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,555629503,53349134,844854288,77657,39369123,0,86,15229310853,3825,2927561652,36,6102674,minimal,5724,91357141,74,389140,358.25,254.65365290641785,"[180, 50, 100000, 4, 0.5]",1
961,431276155,147,555629503,128099251,844854288,38997,556186330,0,86,15229310853,3825,2927561652,36,40123078,full,3854,71626859,74,389140,358.18,246.39645886421204,"[180, 50, 100000, 4, 0.5]",1
961,713576784,147,555629503,53349134,625263161,38997,556186330,0,46,15229310853,28899,2927561652,36,6102674,minimal,5724,91357141,80,389140,358.08,255.79713606834412,"[180, 50, 100000, 4, 0.5]",1
667,865237301,147,874915416,59578085,981297788,65645,39369123,0,86,15229310853,2394,2072960589,36,40123078,full,3854,91357141,68,25435,357.85,249.66663885116577,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,555629503,53349134,537722315,77657,39369123,0,86,15229310853,28899,2927561652,36,40123078,minimal,5724,120619267,80,25435,357.83,255.9132833480835,"[180, 50, 100000, 4, 0.5]",1
961,865237301,147,555629503,112568781,981297788,38997,39369123,0,86,15229310853,2394,2927561652,41,40123078,minimal,5724,91357141,80,25435,356.96,248.1866738796234,"[180, 50, 100000, 4, 0.5]",1
