innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
961,865237301,147,874915416,59578085,981297788,65645,39369123,0,86,15229310853,2394,2072960589,36,40123078,full,3854,91357141,68,25435,326.81,70.16360378265381,"[45, 45, 30000, 6, 0.7]",0
961,865237301,147,555629503,128099251,362980894,65645,755727620,0,86,15229310853,2394,3568911522,36,6102674,full,5724,91357141,39,810661,310.7,76.11474299430847,"[45, 45, 30000, 6, 0.7]",0
1,746799304,2954,555629503,101348707,362980894,7193,416933884,0,72,13700459757,4315,631089607,95,6102674,minimal,8404,72482990,39,389140,294.93,66.19426608085632,"[45, 45, 30000, 6, 0.7]",0
1,713576784,37767,555629503,128099251,362980894,58211,755727620,0,72,15338043741,3825,3568911522,95,6102674,minimal,5724,71626859,39,810661,288.0,66.45230460166931,"[45, 45, 30000, 6, 0.7]",0
32,889123992,1230,598603870,128917032,560115784,110916,564732759,0,34,14481755207,20532,2894415370,119,130709125,minimal,1213,47398455,74,274814,285.35,77.81788754463196,"[45, 45, 30000, 6, 0.7]",0
805,482976772,719,555629503,94914953,844854288,77657,418564083,0,85,11584009860,21021,2927561652,41,43106757,minimal,5724,119473542,39,82796,283.71,78.63884401321411,"[45, 45, 30000, 6, 0.7]",0
784,775291380,3098,204771336,128917032,560115784,115506,822198962,0,67,11881696026,28308,2894415370,87,29719700,noblob,4252,24060291,74,274814,281.12,71.06037473678589,"[45, 45, 30000, 6, 0.7]",0
784,775291380,3098,204771336,43699954,153034851,115506,822198962,0,67,11881696026,21779,2894415370,87,29719700,noblob,4005,122605050,9,831329,280.39,69.90315270423889,"[45, 45, 30000, 6, 0.7]",0
805,482976772,719,976187810,94914953,844854288,77657,418564083,2,85,11584009860,21021,2927561652,41,43106757,minimal,9584,119473542,80,82796,280.38,71.3395311832428,"[45, 45, 30000, 6, 0.7]",0
1,713576784,37767,874915416,59578085,981297788,58211,39369123,0,72,15338043741,3825,2072960589,95,40123078,minimal,3854,71626859,68,25435,280.17,66.34451961517334,"[45, 45, 30000, 6, 0.7]",0
707,741586441,2666,349214909,51785254,758044688,42471,744636204,2,87,15128149964,4629,2504647463,93,66989977,noblob,6485,53372749,55,276734,279.71,71.16566848754883,"[45, 45, 30000, 6, 0.7]",0
707,1032357987,2666,883635684,51785254,24344413,42471,711289343,0,87,15082701555,4629,2504647463,120,66989977,noblob,6485,83109006,55,679015,279.51,74.46556687355042,"[45, 45, 30000, 6, 0.7]",0
934,125655466,1181,579447516,50751869,119959456,105901,878464804,2,51,13712035526,13314,2307412541,55,25876935,minimal,5121,111790708,84,603357,279.45,70.51160478591919,"[45, 45, 30000, 6, 0.7]",0
401,1032357987,1424,883635684,6834324,24344413,126764,711289343,0,72,15082701555,14679,3892906402,120,81066877,minimal,2374,83109006,49,679015,277.39,69.86574029922485,"[45, 45, 30000, 6, 0.7]",0
401,741586441,1424,349214909,6834324,758044688,126764,744636204,2,72,15128149964,14679,3892906402,93,81066877,minimal,2374,53372749,49,276734,277.1,71.17953443527222,"[45, 45, 30000, 6, 0.7]",0
1,713576784,37767,976187810,128099251,362980894,58211,755727620,2,72,15338043741,3825,3568911522,95,6102674,minimal,9584,71626859,80,810661,274.28,66.81182050704956,"[45, 45, 30000, 6, 0.7]",0
784,775291380,3098,204771336,55847444,1031657188,115506,822198962,0,67,11881696026,28308,3177409861,87,29719700,noblob,4252,24060291,2,885857,274.16,69.71717572212219,"[45, 45, 30000, 6, 0.7]",0
654,62092109,1768,862052337,91408478,378830597,71371,66187640,0,33,14737549785,5973,3981887043,39,56285717,full,9087,67182888,7,268653,273.32,69.55630803108215,"[45, 45, 30000, 6, 0.7]",0
413,1011835931,2388,325138298,43699954,153034851,120743,361666351,2,23,12974895427,21779,3830730914,91,128372676,full,4005,122605050,80,831329,273.1,70.65992712974548,"[45, 45, 30000, 6, 0.7]",0
413,1011835931,2388,325138298,128917032,560115784,120743,361666351,2,23,12974895427,28308,3830730914,91,128372676,full,4252,24060291,74,274814,273.01,71.2290289402008,"[45, 45, 30000, 6, 0.7]",0
