threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,45,40,True,0.709090909090909,40.119756841659544,0
8,35,10,True,0.29696969696969694,10.05480637550354,0
8,50,10,True,0.6606060606060605,10.05925636291504,0
8,35,10,False,0.12727272727272726,10.055907082557678,1
8,35,50,True,0.5878787878787878,50.124976348876956,1
4,50,45,True,0.34545454545454546,45.12505474090576,1
8,50,35,True,0.33333333333333326,35.110426568984984,1
8,45,15,True,-0.4545454545454545,15.07004647254944,2
8,40,55,True,0.23636363636363633,55.12706854343414,2
8,40,40,True,0.04242424242424241,40.11727151870728,2
