innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
45,154139165,8192,878599051,69854827,934282461,42193,38817969,2,53,13550877886,24535,4133955200,15,73073941,noblob,5792,70271611,97,773819,253.16,245.47747659683228,"[180, 50, 100000, 4, 0.5]",59.72515273094177,180.08545899391174,2.110166072845459
393,530842885,18694,611272909,66447168,538424607,31398,724744551,1,61,13285011325,25773,3282465087,10,104645715,minimal,2844,32147002,40,77684,225.33,253.38634991645813,"[180, 50, 100000, 4, 0.5]",68.17500233650208,180.08920049667358,2.010119676589966
120,864395748,3886,1019804392,8324437,480751302,35922,11624882,0,98,13356445850,3543,28215253,115,35166486,noblob,9242,56969658,11,801034,269.77,243.67318964004517,"[180, 50, 100000, 4, 0.5]",59.29934120178223,180.18879771232605,1.0731196403503418
342,793872419,39993,809165842,84862594,874960528,74891,431624513,1,10,14942233664,5124,449016940,106,26546623,full,5929,100566715,52,668582,221.68,254.65238571166992,"[180, 50, 100000, 4, 0.5]",69.41801142692566,180.1417121887207,2.0046327114105225
47,356974316,34274,484144952,49428270,1056043203,34631,576042781,0,29,14636784668,21043,1208731676,94,115617509,noblob,5458,94634870,64,503288,245.73,256.1278774738312,"[180, 50, 100000, 4, 0.5]",71.1739649772644,180.18003344535828,1.6743602752685547
166,741806285,32563,519483934,33820851,781652165,37656,64129348,1,11,14908785007,1103,3739982798,13,84104209,full,2597,94049347,64,469382,219.94,261.65769386291504,"[180, 50, 100000, 4, 0.5]",76.56763768196106,180.13489818572998,1.8477404117584229
593,237943181,21917,237355293,107104864,471615184,59336,411728946,1,66,11975020679,19826,355358692,46,50456981,minimal,8299,23978800,18,981236,224.55,255.7536323070526,"[180, 50, 100000, 4, 0.5]",70.7152349948883,180.17568731307983,1.7707455158233643
356,953245191,805,1004362555,87085138,874311877,39224,180812682,1,43,13801700386,14358,3804482895,79,4668423,noblob,1827,95653440,28,433252,286.71,249.57708597183228,"[180, 50, 100000, 4, 0.5]",64.76708936691284,180.10410833358765,1.6135027408599854
293,500291960,14417,623986193,119867883,159711677,5044,822460833,2,19,10431919318,22900,1050251742,86,92848096,noblob,3661,21197350,49,348881,245.12,248.0212950706482,"[180, 50, 100000, 4, 0.5]",63.545459508895874,180.1027708053589,1.2671046257019043
624,276187613,16525,888953669,88300057,503456661,79572,317674372,2,1,12467163747,3390,1725513605,18,20310263,noblob,2731,15065708,62,509386,248.3,252.19465279579163,"[180, 50, 100000, 4, 0.5]",67.59312558174133,180.13689851760864,1.3835155963897705
566,768309063,782,597631336,4582656,775268011,62749,694039950,0,12,10698115302,12171,2905016024,46,612058,noblob,7918,133114938,14,278452,306.7,247.880291223526,"[180, 50, 100000, 4, 0.5]",63.72175455093384,180.09990406036377,0.9701242446899414
853,1014679495,6023,412374275,2773829,761023879,43514,248425232,1,58,15092710341,14635,360037485,108,1549782,minimal,5472,64433083,95,112367,242.29,246.80842089653015,"[180, 50, 100000, 4, 0.5]",61.87071371078491,180.08348560333252,1.7549927234649658
972,8349790,644,1028810546,68937040,574081485,29192,778027558,2,73,11696686447,25542,2381466085,27,14967639,minimal,7851,64086541,3,20499,316.68,247.82168674468994,"[180, 50, 100000, 4, 0.5]",63.54035305976868,180.14254546165466,1.043182611465454
894,25341245,2193,578309958,43594513,298924676,103841,996000759,1,20,10879712660,21676,2022780963,16,21277959,noblob,2795,62433564,40,188516,256.23,249.35588264465332,"[180, 50, 100000, 4, 0.5]",64.20859384536743,180.1359474658966,1.9152987003326416
486,43560413,753,278775931,109274585,463003424,76859,1053142716,1,46,13171982694,21835,877465820,34,12561029,minimal,8889,67493809,35,566343,288.25,247.46544075012207,"[180, 50, 100000, 4, 0.5]",62.47511696815491,180.09485816955566,1.8104209899902344
661,1032451256,2814,867804761,46719094,62430442,119992,24563842,0,2,10879926230,14640,4170865886,68,47462627,full,6860,118404142,67,175443,269.65,245.6497848033905,"[180, 50, 100000, 4, 0.5]",61.370749711990356,180.09401154518127,1.0614049434661865
303,614436680,2642,85477952,21178843,763327377,93456,750419538,2,10,13354776785,15379,3306320019,12,7404968,noblob,9346,18167733,99,818478,267.47,246.4631383419037,"[180, 50, 100000, 4, 0.5]",62.090471267700195,180.16107487678528,1.0880317687988281
