8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,encode_time,avg_cpu_util,output_file_mb,bitrate_kbps,encode_fps,cost,fidelity
1,p4x4,3,0.014632907631926638,1,13,1,4,12.186388379065068,-1:1,temporal,0,164,1,dia,61,0,1,vbr,1,18.07,18.07,638.406198,81.376591,34188.796758,68.14,18.465591430664062,"['Action', '1080p', 60, '20s']"
0,all,2,1.76537881177752,2,6,0,-7,33.1906345041326,2:2,spatial,0,71,1,dia,23,1,0,none,1,49.13,49.13,244.087116,10.506829,4414.240594,24.44,49.296279191970825,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.3606407286646296,2,7,1,2,26.28458828963373,-5:5,auto,0,368,4,hex,9,1,0,none,0,30.41,30.41,629.562644,22.007564,9246.051131,39.54,30.590622663497925,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",3,0.6187004331814199,0,7,1,7,39.996586177724396,0:0,temporal,1,333,3,umh,20,0,0,cbr,1,14.94,14.94,1292.570281,6.356405,2670.520423,81.02,15.135433912277222,"['Action', '1080p', 60, '20s']"
1,all,1,0.7537274148989429,0,3,1,-7,35.54195977420102,3:-3,auto,0,41,0,tesa,40,0,0,none,0,47.42,47.42,1078.70097,9.197988,3864.356129,25.32,47.61079812049866,"['Action', '1080p', 60, '20s']"
1,all,3,1.462942699543412,0,15,0,-3,11.693333504803768,2:2,none,0,385,2,dia,47,1,1,vbr,1,24.62,24.62,1406.011373,122.351828,51403.748057,49.01,24.821109294891357,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",1,0.4225014745034441,2,2,0,2,7.619324620078326,-4:4,temporal,1,22,2,hex,7,1,1,cbr,1,19.22,19.22,1211.030177,110.057532,46238.53826,62.95,19.44251298904419,"['Action', '1080p', 60, '20s']"
1,none,1,0.6991523434350507,1,10,0,8,41.21446645651962,4:-4,spatial,1,418,4,esa,50,1,1,vbr,0,25.7,25.7,1265.603113,4.273055,1795.241239,46.81,25.88446855545044,"['Action', '1080p', 60, '20s']"
0,none,0,1.810114587314159,2,4,0,6,31.36844058988381,-3:3,auto,0,107,0,tesa,28,1,1,cbr,1,27.08,27.08,1242.54062,13.589926,5709.543811,44.52,27.286582469940186,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.0515587691656099,0,6,0,9,16.366317850609192,2:-2,none,1,193,1,dia,63,0,1,none,0,22.14,22.14,1057.99458,60.408542,25379.477506,54.35,22.3600492477417,"['Action', '1080p', 60, '20s']"
1,p8x8,2,1.1154068805396926,0,5,1,6,5.368634436831807,5:-5,none,0,360,2,umh,28,1,0,cbr,0,24.95,24.95,1025.450902,173.190194,72762.502024,48.22,25.16433835029602,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.7240671042647906,1,3,1,-12,50.25891963487425,-6:6,auto,1,238,2,tesa,59,1,1,cbr,1,38.13,38.13,1094.440073,2.186319,918.539684,31.51,38.30959749221802,"['Action', '1080p', 60, '20s']"
0,p8x8,3,0.897387657173161,1,14,1,0,14.27686044323951,1:1,temporal,1,402,3,umh,56,0,0,vbr,0,30.4,30.4,1008.980263,64.208232,26975.84369,39.55,30.597580909729004,"['Action', '1080p', 60, '20s']"
1,p4x4,2,1.9522322957781038,1,1,1,-2,48.13308749719909,-2:2,temporal,1,482,1,dia,44,0,1,vbr,1,10.45,10.45,439.138756,2.622571,1101.822352,116.34,10.625149250030518,"['Action', '1080p', 60, '20s']"
0,none,2,0.09440246091495555,1,8,1,4,46.1940052697628,-4:4,temporal,1,265,0,tesa,53,1,0,vbr,0,30.01,30.01,1278.007331,3.138965,1318.775137,40.06,30.189936876296997,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.356250946048569,1,16,1,-6,5.094649203363909,4:4,none,0,146,4,tesa,16,0,0,cbr,0,38.9,38.9,1090.025707,188.788867,79315.981981,30.89,39.1237850189209,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",3,0.5499255694451531,2,2,0,11,25.149079044418464,6:-6,spatial,0,100,0,dia,13,1,0,vbr,0,14.31,14.31,1197.69392,23.065836,9690.663745,84.67,14.519882202148438,"['Action', '1080p', 60, '20s']"
