fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,0.090545654296875,1.6585252285003662,513896,34.306440114974976,2152160,10605,39.98455023765564,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,Off,On,Off,On,0.1076498031616211,1.4800453186035156,522088,34.10328722000122,2152160,10605,38.33332371711731,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,0.09342193603515625,1.5386021137237549,515000,34.09200859069824,2152160,10605,38.350054025650024,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,0.09902715682983398,1.5166549682617188,513896,34.07153654098511,2152160,10605,38.21948003768921,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,0.0941469669342041,1.5165903568267822,521896,34.08910822868347,2152160,10605,38.215765714645386,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,0.0917363166809082,1.5355968475341797,523192,34.095133543014526,2152160,10605,38.38428044319153,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,On,On,On,On,On,0.09114265441894531,1.5179402828216553,515192,34.08029079437256,2152160,10605,38.45888900756836,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,Off,0.08387637138366699,1.525752067565918,515000,34.024911880493164,2152160,10605,38.13959741592407,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,On,On,Off,On,Off,Off,Off,Off,On,On,On,On,On,0.0872488021850586,1.494173288345337,523384,34.16048526763916,2152160,10605,38.22858142852783,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,0.0898890495300293,1.474966049194336,521896,34.048728466033936,2152160,10605,38.25233840942383,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,0.1057279109954834,0.4219324588775635,65296,1.3446786403656006,264370,2876,4.442792177200317,"[70, 10, 2, 4, 35]"
On,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,Off,On,Off,On,0.1068429946899414,0.4256582260131836,69392,1.3283629417419434,264370,2876,4.469501495361328,"[70, 10, 2, 4, 35]"
Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,0.0912010669708252,0.3999156951904297,66488,1.3505074977874756,264370,2876,4.328668594360352,"[70, 10, 2, 4, 35]"
Off,Off,On,Off,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,0.10330557823181152,0.39291954040527344,65296,1.3213367462158203,264370,2876,4.394970893859863,"[70, 10, 2, 4, 35]"
