fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,Off,On,On,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,0.07405638694763184,38.18164610862732,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,On,Off,On,On,On,On,Off,Off,On,On,Off,On,On,On,On,On,0.07490682601928711,38.277318239212036,"[10, 50, 6, 4, 50]",1
On,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,On,On,On,Off,On,On,On,0.08084869384765625,38.35244035720825,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,0.08132481575012207,38.343992710113525,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,0.08182358741760254,38.55238437652588,"[10, 50, 6, 4, 50]",1
Off,On,On,On,On,On,On,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,Off,0.08258342742919922,38.196059703826904,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,On,On,Off,On,On,On,Off,On,On,Off,On,Off,On,Off,On,Off,0.08274483680725098,38.15715265274048,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,Off,On,0.08344531059265137,38.2101776599884,"[10, 50, 6, 4, 50]",1
Off,Off,On,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,0.08377575874328613,38.300551652908325,"[10, 50, 6, 4, 50]",1
On,On,Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,0.08387136459350586,38.6004204750061,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,Off,0.08387637138366699,38.13959741592407,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,On,On,On,On,On,On,On,On,Off,Off,On,Off,Off,On,Off,0.08394718170166016,38.1529176235199,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,0.08473873138427734,38.19354963302612,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,On,0.08527874946594238,38.165658950805664,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,0.08679032325744629,38.268959283828735,"[10, 50, 6, 4, 50]",1
Off,Off,On,On,On,On,On,On,On,Off,On,Off,Off,Off,Off,On,On,On,On,On,0.0872488021850586,38.22858142852783,"[10, 50, 6, 4, 50]",1
Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,0.08806514739990234,38.27776908874512,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,On,On,On,On,On,On,On,On,On,Off,On,On,Off,On,Off,0.08826017379760742,38.22874093055725,"[10, 50, 6, 4, 50]",1
Off,Off,Off,Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,0.08886003494262695,38.249101400375366,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,0.08897709846496582,38.17880058288574,"[10, 50, 6, 4, 50]",1
