inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,15,1,1,5,0.8424242424242423,2.810166072845459,0
60,25,1,1,10,0.43030303030303024,2.8359646081924437,1
60,10,1,1,10,0.4666666666666666,2.8495433568954467,1
90,25,1,2,5,-0.2727272727272727,2.814148688316345,1
60,15,1,1,5,0.0303030303030303,2.8286393880844116,1
50,15,2,1,5,0.43030303030303024,2.8619692802429197,2
50,5,1,4,35,0.4424242424242424,3.362792634963989,2
50,25,1,1,10,-0.07878787878787878,2.8530484437942505,2
60,20,1,3,5,-0.2121212121212121,2.8560413122177124,3
60,20,1,1,20,0.22424242424242422,2.8727542638778685,3
