inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,15,1,1,5,0.8424242424242423,2.810166072845459,0
60,25,1,1,10,0.43030303030303024,2.8359646081924437,1
60,10,1,1,10,0.4666666666666666,2.8495433568954467,1
50,15,2,1,5,0.43030303030303024,2.8619692802429197,2
60,20,1,3,5,-0.2121212121212121,2.8560413122177124,2
50,5,1,4,35,0.4424242424242424,3.362792634963989,2
80,35,3,1,5,0.04242424242424241,2.865943455696106,3
50,15,3,4,5,0.07878787878787878,3.064663457870483,3
70,10,2,4,35,0.13939393939393938,4.353532338142395,3
90,15,2,1,15,-0.6484848484848483,2.903236436843872,4
