inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,15,3,1,5,0.10303030303030303,2.817519116401672,0
50,20,1,2,5,0.13939393939393938,2.866292428970337,0
50,35,2,3,15,0.3939393939393939,2.9246883153915406,0
80,20,1,2,5,-0.05454545454545454,2.835337495803833,1
90,35,1,3,15,0.12727272727272726,2.8775746822357178,1
50,20,2,2,35,0.35757575757575755,3.216686987876892,1
80,15,2,2,35,0.34545454545454546,3.1047352075576784,1
90,5,1,4,20,0.22424242424242422,2.9356810331344603,1
80,15,1,4,10,0.22424242424242422,2.93025062084198,1
50,25,2,3,20,0.34545454545454546,3.20619649887085,1
