inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,20,2,2,35,0.35757575757575755,3.216686987876892,0
80,15,2,2,35,0.34545454545454546,3.1047352075576784,0
50,15,3,1,5,0.10303030303030303,2.817519116401672,0
90,5,1,4,20,0.22424242424242422,2.9356810331344603,0
90,35,1,3,15,0.12727272727272726,2.8775746822357178,0
80,15,1,4,10,0.22424242424242422,2.93025062084198,0
50,25,2,3,20,0.34545454545454546,3.20619649887085,0
50,35,1,2,5,-0.33333333333333326,2.8368720769882203,1
80,35,2,3,15,0.11515151515151514,2.901237225532532,1
50,25,3,4,10,-0.22424242424242422,2.937019944190979,2
