inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,25,1,4,20,0.5636363636363636,2.777937340736389,0
50,15,3,1,5,0.10303030303030303,2.817519116401672,1
50,35,2,3,15,0.3939393939393939,2.9246883153915406,1
80,5,2,2,10,0.35757575757575755,2.824778842926025,1
90,5,1,1,5,0.3939393939393939,2.844885802268982,1
70,15,1,1,20,-0.09090909090909088,2.8347516775131227,2
50,20,2,2,35,0.35757575757575755,3.216686987876892,2
80,15,2,2,35,0.34545454545454546,3.1047352075576784,2
90,5,1,4,20,0.22424242424242422,2.9356810331344603,2
50,20,1,2,5,0.13939393939393938,2.866292428970337,2
