threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,50,True,0.9878787878787878,50.0978221654892,0
8,45,40,True,0.9393939393939393,40.12433207035065,0
8,35,10,True,0.8787878787878788,10.077932524681092,0
8,50,10,True,0.9030303030303028,10.080689907073975,0
8,30,45,True,0.9878787878787878,45.09972608089447,0
6,20,10,True,0.8666666666666665,10.067464995384217,0
8,35,55,True,0.9878787878787878,55.1215856552124,0
8,25,35,True,0.9151515151515152,35.087516617774966,0
8,40,45,True,0.9878787878787878,45.12129528522492,0
8,40,10,True,0.7939393939393938,10.089080286026,1
