innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
669,795650119,14719,972405987,20888388,803435198,75030,414691169,1,36,14354411662,25442,3207136610,59,41588312,minimal,789,54736339,52,243586,227.91,245.83494210243225,"[180, 50, 100000, 4, 0.5]",60.09904646873474,180.10479927062988,1.9269046783447266
542,124404603,1298,85794539,58926639,35872382,102798,627970611,2,73,14816034226,6736,1086364813,120,55407872,full,3457,84910117,78,726482,287.63,246.7404339313507,"[180, 50, 100000, 4, 0.5]",62.318620920181274,180.09459567070007,1.2151093482971191
952,1017382790,12062,120681730,129521348,534057655,25025,925846598,2,84,11154654401,22786,186705864,29,23794618,noblob,7130,112622148,42,48801,263.47,245.73840308189392,"[180, 50, 100000, 4, 0.5]",60.95623850822449,180.09162759780884,1.6001169681549072
132,42870501,33373,404044222,90447286,1029784943,12846,140321892,2,68,10430134689,507,3724637704,74,31253789,minimal,1719,130813196,82,622921,252.01,253.3600356578827,"[180, 50, 100000, 4, 0.5]",68.83226275444031,180.17675852775574,1.2459831237792969
364,676056699,37628,315757250,29897719,742089236,121583,1004242677,0,3,11534085308,15540,2691413249,91,93436885,full,4516,51631554,99,929267,243.82,251.03298163414001,"[180, 50, 100000, 4, 0.5]",66.79621267318726,180.17647910118103,0.965083122253418
824,466175635,25783,582833373,69480692,302365141,40030,498913748,2,14,12738620042,12194,547151547,85,103262035,minimal,2638,105362061,25,882476,251.04,250.1649889945984,"[180, 50, 100000, 4, 0.5]",65.67227625846863,180.1388714313507,1.2687435150146484
474,338216608,6484,447984187,1144548,582128899,49856,794736021,0,24,14009422273,29489,1373113000,12,13134045,minimal,5326,69454103,62,153434,273.7,249.03060483932495,"[180, 50, 100000, 4, 0.5]",64.36927795410156,180.17315411567688,1.3974149227142334
43,900647303,17723,744767069,109050892,413187166,88033,741500184,0,96,15480659212,11882,2293182629,109,112106684,full,9958,16322229,8,570002,262.23,252.76390671730042,"[180, 50, 100000, 4, 0.5]",68.1073751449585,180.16990184783936,1.3889899253845215
235,560879995,21091,816690019,43576498,925456552,65058,232039446,1,43,13174761483,5978,2014607548,19,122092750,noblob,7457,615812,40,381186,226.85,252.18225955963135,"[180, 50, 100000, 4, 0.5]",67.2683219909668,180.10680961608887,1.713496446609497
717,277434594,29107,919694693,101320209,201243647,116956,3972100,0,54,12080989868,20094,4200870230,45,70353585,noblob,8840,36242015,20,403897,254.64,255.68774795532227,"[180, 50, 100000, 4, 0.5]",71.31935501098633,180.1958601474762,1.0664477348327637
