fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,0.08942437171936035,0.26169490814208984,36464,0.3913710117340088,140021,719,3.796222448348999,"[80, 35, 2, 2, 15]"
Off,On,On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,0.11604142189025879,1.5607318878173828,523384,34.16505694389343,2152160,10605,38.47556138038635,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,On,0.09292459487915039,0.1955723762512207,36464,0.2745072841644287,140021,719,3.1553573608398438,"[80, 35, 2, 2, 15]"
Off,On,Off,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,On,On,Off,On,0.09479308128356934,0.2116408348083496,36464,0.2839028835296631,140021,719,3.0631794929504395,"[80, 35, 2, 2, 15]"
Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,On,On,On,Off,Off,0.08247685432434082,0.22168445587158203,36464,0.27823519706726074,140021,719,3.035273313522339,"[80, 35, 2, 2, 15]"
Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,On,On,On,Off,Off,0.09985542297363281,1.4745852947235107,515192,34.123366594314575,2152160,10605,38.26006841659546,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,On,0.07601761817932129,0.18158984184265137,36464,0.28334975242614746,140021,719,2.9559173583984375,"[80, 35, 2, 2, 15]"
On,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,On,0.08511662483215332,1.5278363227844238,515192,34.16988968849182,2152160,10605,38.29335069656372,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.09065485000610352,0.20239782333374023,36464,0.25692057609558105,140021,719,3.110215902328491,"[80, 35, 2, 2, 15]"
Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,0.0917046070098877,0.22554516792297363,35432,0.29093098640441895,140021,719,3.1029930114746094,"[80, 35, 2, 2, 15]"
On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,Off,Off,Off,0.09259343147277832,0.18723726272583008,35432,0.2924234867095947,140021,719,3.086451292037964,"[80, 35, 2, 2, 15]"
