fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
Off,On,On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,0.08942437171936035,3.796222448348999,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,On,0.09292459487915039,3.1553573608398438,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,On,On,Off,On,0.09479308128356934,3.0631794929504395,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,On,On,On,Off,Off,0.08247685432434082,3.035273313522339,"[80, 35, 2, 2, 15]",0
On,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,On,0.07601761817932129,2.9559173583984375,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.09065485000610352,3.110215902328491,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,0.0917046070098877,3.1029930114746094,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,Off,Off,Off,0.09259343147277832,3.086451292037964,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,0.09297847747802734,3.1562838554382324,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,0.0910944938659668,3.1246466636657715,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,On,On,Off,On,Off,On,Off,Off,On,On,On,On,Off,On,On,0.09896397590637207,3.1568896770477295,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,Off,On,Off,On,Off,0.0928642749786377,3.151254415512085,"[80, 35, 2, 2, 15]",0
