checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,evaluated_time,fidelity_setting,corr
0.5713207528849491,81,143877,921,552,489562478,7266,602273,36.54266268196448,783,42,44.56798891769886,99811,541113579,7860,844606113,217,155,47054,731541391,480.14,235.7474012374878,"[180, 50, 100000, 4, 0.5]",1
0.31890309348449053,213,533600,119,7431,1619505025,2944,658395,21.00730757505762,408,235,78.38414839239897,87679,1592610232,3245,827879923,217,155,49507,1601479429,477.92,233.04929995536804,"[180, 50, 100000, 4, 0.5]",1
0.31890309348449053,176,143877,119,7431,270995770,3409,658395,21.00730757505762,783,79,78.38414839239897,99811,1592610232,7167,844606113,217,155,49507,1272743349,477.77,234.62423491477966,"[180, 50, 100000, 4, 0.5]",1
0.31890309348449053,213,926355,41,4477,1619505025,3409,256712,23.600131048317785,637,235,85.72148253881247,87679,1592610232,3376,844606113,217,101,1813,731541391,476.53,234.53862023353577,"[180, 50, 100000, 4, 0.5]",1
0.5713207528849491,113,749950,119,1535,489562478,3720,572079,81.14846567390889,637,42,44.56798891769886,52636,2011582039,5341,844606113,217,155,49507,731541391,476.3,232.48906183242798,"[180, 50, 100000, 4, 0.5]",1
0.31890309348449053,113,880808,312,7431,1436855228,3409,658395,81.14846567390889,637,79,44.56798891769886,52636,1592610232,8698,6134497,217,155,49507,731541391,476.02,233.8320713043213,"[180, 50, 100000, 4, 0.5]",1
0.06616666239368585,81,749950,312,1535,1436855228,7266,572079,21.889064124146095,637,12,76.95521726908072,52636,2011582039,5341,844606113,217,95,49507,393718427,475.91,234.72411131858826,"[180, 50, 100000, 4, 0.5]",1
0.06616666239368585,81,143877,590,4477,270995770,7266,256712,36.54266268196448,474,76,76.95521726908072,99811,2011582039,7167,844606113,217,95,49507,393718427,475.9,233.48885869979858,"[180, 50, 100000, 4, 0.5]",1
0.31890309348449053,255,143877,61,7431,1436855228,3409,658395,71.95342183513233,637,79,78.38414839239897,99811,1592610232,8698,6134497,217,155,49507,1272743349,475.69,235.8383240699768,"[180, 50, 100000, 4, 0.5]",1
0.06616666239368585,255,749950,312,6379,1436855228,6412,731075,82.69430725308037,637,12,23.580727649926892,52636,189536845,5348,844606113,217,95,16602,691470190,475.47,235.50621509552002,"[180, 50, 100000, 4, 0.5]",1
0.4715530670878991,12,405461,215,7434,902826609,1573,472020,38.765458401599616,297,57,57.57746002835273,97989,735793717,5420,1116513964,2893,237,8658,50137371,475.12,234.48095655441284,"[180, 50, 100000, 4, 0.5]",1
0.31837843486821793,147,926355,41,996,155765517,94,471000,23.600131048317785,414,100,59.84447051219421,859,1219259876,4203,630090767,3397,101,1813,176886438,474.78,235.56856966018677,"[180, 50, 100000, 4, 0.5]",1
0.31890309348449053,144,433435,331,7431,1619505025,3409,658395,21.00730757505762,956,235,78.38414839239897,58459,1592610232,3245,827879923,8741,115,65046,1601479429,474.48,239.1423876285553,"[180, 50, 100000, 4, 0.5]",1
0.5275699195768576,81,143877,590,4477,270995770,2944,256712,36.54266268196448,783,76,72.12924781036276,99811,541113579,7167,844606113,217,155,47054,1272743349,473.04,235.66937851905823,"[180, 50, 100000, 4, 0.5]",1
0.31890309348449053,213,533600,590,7431,1619505025,2944,256712,21.00730757505762,127,235,78.38414839239897,87679,1862458969,3245,827879923,1158,234,46144,1601479429,472.23,234.25700521469116,"[180, 50, 100000, 4, 0.5]",1
0.31890309348449053,176,433435,119,7431,1619505025,3409,658395,21.00730757505762,637,79,78.38414839239897,52636,1592610232,3245,844606113,217,115,49507,731541391,471.29,235.4737753868103,"[180, 50, 100000, 4, 0.5]",1
0.31890309348449053,213,926355,119,1535,1619505025,3720,256712,23.600131048317785,637,235,44.56798891769886,87679,2011582039,5341,844606113,217,101,1813,731541391,470.4,233.90046048164368,"[180, 50, 100000, 4, 0.5]",1
0.5275699195768576,213,926355,139,4477,902826609,94,256712,23.600131048317785,127,100,57.57746002835273,97989,735793717,5567,561359056,1158,35,8658,176886438,470.36,235.05586504936218,"[180, 50, 100000, 4, 0.5]",1
0.31837843486821793,147,926355,41,996,155765517,94,471000,17.848052315034803,213,100,59.84447051219421,83123,1219259876,4203,630090767,3397,101,1813,176886438,470.34,233.59220719337463,"[180, 50, 100000, 4, 0.5]",1
0.31890309348449053,176,433435,119,1535,1619505025,3409,658395,81.14846567390889,637,235,78.38414839239897,52636,1592610232,5341,844606113,217,115,49507,731541391,469.73,233.00857520103455,"[180, 50, 100000, 4, 0.5]",1
