inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,20,1,4,15,0.309090909090909,2.9054065942764282,0
90,15,1,2,15,0.18787878787878787,2.8049777269363405,0
50,15,1,1,25,0.16363636363636364,2.880750298500061,1
70,25,2,4,10,-0.2121212121212121,2.871178960800171,1
80,5,1,1,5,-0.309090909090909,2.8263375997543334,1
80,25,2,4,35,-0.05454545454545454,3.641297459602356,2
90,20,2,1,35,-0.29696969696969694,2.8834219217300414,2
70,5,1,3,15,-0.4424242424242424,2.8679590702056883,2
90,20,1,4,35,-0.10303030303030303,3.994509196281433,3
50,5,1,3,20,-1,73.64763276576996,4
