inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,15,1,2,15,0.18787878787878787,2.8049777269363405,0
90,15,2,1,25,0.6727272727272726,2.884555959701538,0
50,5,2,1,5,0.16363636363636364,2.798701596260071,0
50,15,1,1,25,0.16363636363636364,2.880750298500061,1
90,20,1,4,15,0.309090909090909,2.9054065942764282,1
90,20,1,3,15,0.35757575757575755,2.9749836206436155,1
80,5,1,1,5,-0.309090909090909,2.8263375997543334,1
90,20,3,1,5,0.04242424242424241,2.835505175590515,1
90,15,1,2,5,-0.49090909090909085,2.807646465301514,1
90,20,1,2,15,-0.13939393939393938,2.831121635437012,1
