ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,On,On,On,0.06741714477539062,2.277139663696289,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,0.07072949409484863,2.778874635696411,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,Off,On,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,0.07135605812072754,2.8768675327301025,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,On,On,On,On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,On,Off,Off,0.07141518592834473,2.7014830112457275,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,On,On,Off,On,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,0.07145333290100098,2.7836172580718994,"[90, 25, 1, 2, 10]",0.7575757575757575
On,On,On,On,Off,On,Off,On,On,Off,On,On,On,On,On,Off,On,Off,Off,Off,0.07246208190917969,2.6251220703125,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,0.0726926326751709,2.691795587539673,"[90, 25, 1, 2, 10]",0.7575757575757575
On,Off,On,On,Off,Off,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,On,On,0.07328009605407715,2.3005871772766113,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,0.07343840599060059,2.685783863067627,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,Off,On,Off,Off,On,On,Off,On,On,Off,On,On,Off,On,Off,On,Off,On,0.07353615760803223,2.721569538116455,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,On,Off,On,On,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,0.07388710975646973,2.761073112487793,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,On,Off,Off,On,Off,On,Off,0.0761404037475586,2.7433555126190186,"[90, 25, 1, 2, 10]",0.7575757575757575
On,On,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,0.0764155387878418,2.7430732250213623,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,On,On,Off,Off,On,On,On,On,Off,On,Off,On,On,Off,On,On,On,Off,0.07648301124572754,2.811617851257324,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,0.07691192626953125,2.661074161529541,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,On,On,0.07718253135681152,2.841343641281128,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,On,On,Off,0.07728052139282227,2.7052018642425537,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,On,On,On,Off,On,Off,Off,0.07784605026245117,2.681614875793457,"[90, 25, 1, 2, 10]",0.7575757575757575
Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,On,On,0.07820796966552734,2.7175703048706055,"[90, 25, 1, 2, 10]",0.7575757575757575
On,Off,On,On,Off,On,On,Off,On,On,On,On,Off,On,On,Off,On,On,On,On,0.07882285118103027,2.702239990234375,"[90, 25, 1, 2, 10]",0.7575757575757575
