inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,15,2,1,25,0.6727272727272726,2.884555959701538,0
90,25,1,1,5,0.06666666666666665,2.7195081233978273,0
90,25,1,2,5,0.5272727272727272,2.7726466178894045,0
90,20,1,4,15,0.309090909090909,2.9054065942764282,1
90,20,1,3,15,0.35757575757575755,2.9749836206436155,1
50,20,1,1,5,0.22424242424242422,2.775416302680969,1
90,15,1,2,15,0.18787878787878787,2.8049777269363405,2
50,5,2,1,5,0.16363636363636364,2.798701596260071,2
90,20,1,1,15,0.16363636363636364,2.7875720262527466,2
80,15,1,1,15,-0.05454545454545454,2.802653360366821,3
