maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
4,355,7304,13305,11791,258,15,false,34622,true,50586,4919,89982,true,539,28170,46126,675,41789,5,3453.67,20.0669903755188,"[6, 30, 20, False]",0
4,355,7955,13305,4233,258,76,true,34622,true,525841,38633,12072,false,36696,28170,46126,728,420028,5,3407.79,20.105810403823853,"[6, 30, 20, False]",0
4,355,7304,46432,32329,217,373,false,34622,true,240363,27942,30195,true,49775,18877,31047,675,447581,5,3359.3,20.071574449539185,"[6, 30, 20, False]",0
4,355,7304,46432,4233,258,66,true,24997,true,525841,53757,95130,true,32865,33301,2439,728,528673,5,3351.66,20.071405172348022,"[6, 30, 20, False]",0
4,355,7955,46432,4233,258,76,false,42698,false,525841,38633,95130,true,36696,28170,46126,675,420028,5,3349.28,20.12320303916931,"[6, 30, 20, False]",0
4,355,7304,19083,4233,258,66,true,24997,true,525841,38633,48709,true,36068,28170,46126,728,445168,5,3340.21,20.091190576553345,"[6, 30, 20, False]",0
4,355,7955,36352,32329,258,76,false,42698,false,525841,38633,86832,true,36696,28170,46126,675,420028,5,3333.12,20.086486339569092,"[6, 30, 20, False]",0
4,355,7304,46432,4233,258,66,false,24997,true,525841,38633,95130,true,30916,12886,46126,675,528673,7,3318.51,20.103949308395386,"[6, 30, 20, False]",0
4,355,7304,46432,4233,258,15,false,34622,false,240363,38633,95130,true,36068,28170,46126,675,41789,5,3315.0,20.044367790222168,"[6, 30, 20, False]",0
4,355,7304,13305,11791,258,15,false,34622,true,525841,2259,95130,true,55564,33301,61793,325,528673,4,3301.11,20.108619213104248,"[6, 30, 20, False]",0
4,355,7304,13305,4233,258,458,false,34622,true,240363,38633,95130,false,36696,17903,34887,728,41789,5,3294.9,20.069218158721924,"[6, 30, 20, False]",0
4,355,7304,13305,32329,258,76,false,34622,true,240363,38633,95130,true,36696,28170,34887,675,420028,1,3290.75,20.07258939743042,"[6, 30, 20, False]",0
4,355,7304,46432,32329,217,373,false,34622,true,240363,27942,15507,true,49775,12886,46126,675,528673,5,3241.32,20.045138597488403,"[6, 30, 20, False]",0
4,355,7304,23014,4233,258,408,true,34622,false,240363,38633,87921,false,36068,28170,46126,728,41789,5,3240.72,20.119430780410767,"[6, 30, 20, False]",0
4,411,7304,46432,4233,258,15,false,46851,false,240363,38633,95130,true,36068,12886,46126,675,420028,5,3239.33,20.078224182128906,"[6, 30, 20, False]",0
4,355,7304,13305,11791,258,76,false,38625,true,525841,38633,12072,true,36696,28170,46126,728,420028,5,3237.18,20.073721647262573,"[6, 30, 20, False]",0
4,355,7304,36352,32329,258,76,false,46851,true,240363,38633,86832,true,36696,12886,46126,675,420028,5,3233.12,20.034485578536987,"[6, 30, 20, False]",0
4,355,7304,46432,32329,258,76,false,46851,true,240363,38633,95130,true,36696,12886,46126,675,420028,5,3219.52,20.093552112579346,"[6, 30, 20, False]",0
4,355,7955,13305,4233,217,76,true,34622,true,240363,27942,15507,false,36696,28170,46126,728,41789,5,3218.65,20.087716817855835,"[6, 30, 20, False]",0
4,355,7955,46432,4233,217,76,false,34622,true,240363,27942,12072,false,49775,18877,31047,728,420028,5,3216.04,20.094165802001953,"[6, 30, 20, False]",0
