maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
4,355,7304,46432,4233,258,15,false,34622,true,240363,38633,12072,false,49775,28170,46126,675,41789,5,3054.14,20.030737161636353,"[6, 30, 20, False]",0
4,838,23824,19083,85445,22,15,false,11418,false,240363,38633,11200,false,31847,28170,46126,84,41789,5,2956.73,20.062249660491943,"[6, 30, 20, False]",0
4,403,7304,56337,4233,310,15,true,46851,true,92480,38633,89982,true,36696,28170,46126,67,573207,5,2842.28,20.093560934066772,"[6, 30, 20, False]",0
4,403,7304,43482,10565,217,15,true,24997,true,476527,41945,89982,true,36068,12886,46126,78,66925,5,2662.08,20.12336564064026,"[6, 30, 20, False]",0
19041,723,81,43482,10565,217,79,false,24997,true,476527,27942,15507,true,36068,12886,47094,78,66925,10,2563.81,41.16201996803284,"[6, 30, 20, False]",0
3005,705,35865,43482,10565,217,373,false,40752,true,50586,27942,15507,true,16694,12886,47094,78,528673,4,1525.97,20.06635808944702,"[6, 30, 20, False]",0
5498,744,2681,13305,11791,133,156,true,40752,true,50586,18784,48709,false,539,33301,61793,325,528673,4,1512.1,20.07282066345215,"[6, 30, 20, False]",0
9963,242,40127,30419,48271,29,325,false,46610,true,59316,4322,51035,true,16059,10418,1311,913,473862,5,1510.98,20.078420400619507,"[6, 30, 20, False]",0
17575,838,46575,19083,85445,22,66,false,27334,false,183520,43846,11200,false,31847,61511,56086,84,108410,10,1502.26,20.08337116241455,"[6, 30, 20, False]",0
10947,616,2361,26430,23624,3,299,false,3946,true,574687,42360,40577,true,53299,20017,47482,951,437738,10,1494.28,20.082249879837036,"[6, 30, 20, False]",0
9963,580,51173,30419,15263,61,325,false,44590,true,59316,4322,28684,false,16059,25293,7731,913,349017,5,1483.65,20.07733917236328,"[6, 30, 20, False]",0
8948,140,51173,15132,15263,119,218,false,37745,false,284454,59178,28684,false,53681,25293,7731,955,349017,7,1481.42,20.08262276649475,"[6, 30, 20, False]",0
3832,843,2361,21050,61113,3,299,false,8734,true,258668,42360,31904,true,51593,35974,64851,951,380151,10,1478.49,20.072707891464233,"[6, 30, 20, False]",0
3005,744,5431,13951,28886,5,160,true,40752,true,50586,34674,19321,true,16694,5380,5493,620,528673,4,1476.28,20.077089071273804,"[6, 30, 20, False]",0
5498,349,7955,13305,53009,133,76,true,31455,true,525841,18784,48709,false,539,56978,63821,325,420028,9,1471.53,20.074767589569092,"[6, 30, 20, False]",0
10947,709,40127,26430,23624,29,325,false,46610,true,574687,42360,40577,true,16059,10418,1311,913,437738,10,1468.69,20.07464098930359,"[6, 30, 20, False]",0
14203,365,49322,51372,32277,196,131,true,26152,true,101528,48578,79909,true,49215,58186,23536,922,103545,8,1467.06,20.069085597991943,"[6, 30, 20, False]",0
11817,140,51173,19083,15263,22,218,false,27334,false,284454,59178,11200,false,31847,61511,7731,955,108410,10,1464.86,20.075019598007202,"[6, 30, 20, False]",0
3005,180,5431,1212,64032,19,160,true,14796,true,39087,35669,19321,true,65453,5380,58293,620,97646,7,1457.8,20.073559761047363,"[6, 30, 20, False]",0
17575,838,46575,15132,85445,119,66,false,37745,false,183520,43846,28684,false,53681,25293,56086,84,349017,7,1456.0,20.07363986968994,"[6, 30, 20, False]",0
