maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
4,355,7304,46432,4233,217,373,true,24997,true,525841,27942,48709,true,36068,18877,21703,675,447581,5,3695.74,180.073912858963,"[8, 50, 180, True]",1
4,355,7304,13305,11791,258,15,false,34622,true,50586,4919,89982,true,539,28170,46126,675,41789,5,3655.17,180.08843159675598,"[8, 50, 180, True]",1
4,355,7304,46432,4233,258,15,false,34622,false,240363,38633,95130,true,36068,28170,46126,675,41789,5,3620.89,180.0745131969452,"[8, 50, 180, True]",1
4,355,7955,36352,32329,258,76,false,42698,false,525841,38633,86832,true,36696,28170,46126,675,420028,5,3617.9,180.1208119392395,"[8, 50, 180, True]",1
4,355,7304,13305,4233,258,15,false,34622,true,525841,38633,95130,true,36068,33301,46126,325,528673,5,3536.58,180.07519364356995,"[8, 50, 180, True]",1
4,355,7304,13305,11791,258,15,false,34622,true,525841,2259,95130,true,55564,33301,61793,325,528673,4,3460.51,180.10294604301453,"[8, 50, 180, True]",1
4,355,7304,46432,4233,258,66,false,24997,true,525841,38633,95130,true,30916,12886,46126,675,528673,7,3452.75,180.10180115699768,"[8, 50, 180, True]",1
4,355,7304,46432,32329,217,373,false,34622,true,240363,27942,30195,true,49775,18877,31047,675,447581,5,3404.21,180.1221911907196,"[8, 50, 180, True]",1
4,355,7304,46432,4233,258,15,false,34622,true,240363,38633,12072,false,49775,28170,46126,675,41789,5,3398.83,180.0790569782257,"[8, 50, 180, True]",1
4,355,7304,46432,4233,258,66,false,34622,true,525841,38633,48709,true,36068,18877,46126,675,447581,5,3392.97,180.03435921669006,"[8, 50, 180, True]",1
4,355,7304,13305,4233,258,458,false,34622,true,240363,38633,95130,false,36696,17903,34887,728,41789,5,3391.41,180.09046602249146,"[8, 50, 180, True]",1
4,355,7304,46432,32329,217,373,false,34622,true,240363,27942,15507,true,49775,12886,46126,675,528673,5,3358.44,180.12166500091553,"[8, 50, 180, True]",1
4,355,7955,13305,4233,258,76,true,34622,true,525841,38633,12072,false,36696,28170,46126,728,420028,5,3357.41,180.11350083351135,"[8, 50, 180, True]",1
4,355,7304,13305,11791,258,15,false,34622,true,50586,4919,89982,true,539,28170,46126,675,41789,5,3352.4,180.12032771110535,"[8, 50, 180, True]",1
4,355,7304,46432,4233,258,66,false,24997,true,525841,38633,48709,true,36068,28170,46126,728,445168,8,3331.75,180.0911509990692,"[8, 50, 180, True]",1
4,355,7304,46432,4233,258,66,false,24997,true,50586,4919,95130,true,30916,28170,46126,675,528673,7,3323.58,180.1189033985138,"[8, 50, 180, True]",1
4,963,7304,13305,80461,258,15,false,34622,true,525841,2259,95130,true,55564,33301,61793,325,528673,4,3312.97,180.12288308143616,"[8, 50, 180, True]",1
4,355,7955,13305,4233,258,76,true,34622,true,525841,38633,12072,false,36696,28170,46126,728,420028,5,3307.68,180.0924208164215,"[8, 50, 180, True]",1
4,355,7304,13305,32329,217,373,false,34622,true,525841,38633,12072,false,49775,18877,31047,728,420028,5,3299.44,180.12086963653564,"[8, 50, 180, True]",1
4,355,7304,13305,11791,258,15,false,34622,true,50586,38633,48709,true,539,18877,46126,675,41789,5,3246.37,180.03817319869995,"[8, 50, 180, True]",1
