ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,0.10394954681396484,0.3439643383026123,110056,0.4227151870727539,140021,719,3.6389267444610596,"[80, 35, 2, 2, 15]"
On,On,On,Off,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,On,0.09052371978759766,0.23969054222106934,114152,0.3117036819458008,140021,719,3.2138607501983643,"[80, 35, 2, 2, 15]"
On,On,On,Off,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,On,0.09108757972717285,5.528415679931641,1252968,34.872007608413696,2152160,10605,43.07228970527649,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,Off,Off,On,0.0993499755859375,0.235687255859375,114152,0.3266005516052246,140021,719,3.1651394367218018,"[80, 35, 2, 2, 15]"
Off,On,On,On,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,0.08466911315917969,0.24143290519714355,114152,0.3045070171356201,140021,719,3.056718349456787,"[80, 35, 2, 2, 15]"
Off,Off,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,0.08826851844787598,0.24450922012329102,112728,0.29507994651794434,140021,719,3.090649127960205,"[80, 35, 2, 2, 15]"
Off,On,On,On,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,0.10065507888793945,5.546594858169556,1252968,34.69800400733948,2152160,10605,42.980252742767334,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,On,Off,On,Off,On,0.09053850173950195,0.2638113498687744,108632,0.3099219799041748,140021,719,3.2218618392944336,"[80, 35, 2, 2, 15]"
Off,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,On,On,Off,On,0.10164237022399902,0.2512845993041992,110056,0.2833573818206787,140021,719,3.1274869441986084,"[80, 35, 2, 2, 15]"
Off,On,On,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,0.09704160690307617,0.245283842086792,108632,0.3105936050415039,140021,719,3.141385316848755,"[80, 35, 2, 2, 15]"
Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,0.08656692504882812,0.2540249824523926,112728,0.2949957847595215,140021,719,3.198944091796875,"[80, 35, 2, 2, 15]"
Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,On,Off,0.0834810733795166,0.24921655654907227,108632,0.3027482032775879,140021,719,3.0816187858581543,"[80, 35, 2, 2, 15]"
Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,On,Off,0.08621025085449219,0.2568941116333008,114152,0.3054490089416504,140021,719,3.1455562114715576,"[80, 35, 2, 2, 15]"
Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,On,Off,0.08937478065490723,5.541206359863281,1251544,34.845250606536865,2152160,10605,42.96401572227478,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,On,On,On,0.09001874923706055,0.25293827056884766,114152,0.3149287700653076,140021,719,3.1366021633148193,"[80, 35, 2, 2, 15]"
On,Off,On,Off,Off,On,Off,On,On,On,Off,On,On,On,Off,Off,Off,On,Off,On,0.08907341957092285,0.23746705055236816,114152,0.30431270599365234,140021,719,3.0744616985321045,"[80, 35, 2, 2, 15]"
On,Off,Off,Off,On,On,On,On,Off,On,On,Off,On,On,Off,Off,On,Off,Off,On,0.10108685493469238,0.25049734115600586,114152,0.3041656017303467,140021,719,3.1739418506622314,"[80, 35, 2, 2, 15]"
On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,0.08043980598449707,0.23578763008117676,110056,0.3189826011657715,140021,719,3.1668407917022705,"[80, 35, 2, 2, 15]"
On,On,Off,On,Off,Off,On,On,On,Off,On,On,Off,On,On,Off,On,Off,Off,On,0.0852503776550293,0.24031877517700195,114152,0.28823399543762207,140021,719,3.026151180267334,"[80, 35, 2, 2, 15]"
