inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,20,2,2,5,0.5030303030303029,2.751726818084717,0
80,10,2,2,5,0.4787878787878787,2.7748087644577026,1
90,25,1,1,15,0.3939393939393939,2.76589834690094,1
90,20,3,1,5,0.406060606060606,2.8430113077163695,2
90,20,2,3,25,0.43030303030303024,3.36368727684021,2
80,20,2,4,5,0.43030303030303024,2.8824594974517823,2
90,25,1,4,5,-0.4545454545454545,2.7683058738708497,2
90,25,1,4,15,0.18787878787878787,2.8077134609222414,2
90,20,2,1,5,0.0303030303030303,2.78426308631897,2
60,20,2,1,5,0.1515151515151515,2.790922689437866,2
