time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
35,35,15000,8,0.5,0.8303030303030302,50.478701782226565,0
40,30,30000,4,0.5,0.8545454545454544,55.42836503982544,0
35,25,20000,10,0.5,0.8545454545454544,52.39572412967682,0
55,25,25000,6,0.5,0.9151515151515152,69.82089729309082,0
30,30,50000,8,0.5,0.8181818181818182,68.24069042205811,1
40,30,20000,8,0.5,0.7818181818181817,56.86311309337616,1
50,40,15000,10,0.5,0.8060606060606059,69.35684771537781,2
55,25,15000,8,0.5,0.6727272727272726,67.39084579944611,2
60,20,45000,4,0.5,0.7939393939393938,75.39747037887574,3
60,35,25000,8,0.5,0.5878787878787878,83.75501909255982,4
