threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.6848484848484848,20.075562739372252,0
8,40,10,True,0.34545454545454546,10.054016399383546,0
8,20,40,True,0.7696969696969697,40.085836839675906,0
4,35,25,True,0.38181818181818183,25.080435228347778,1
8,35,10,True,0.12727272727272726,10.054267501831054,1
8,30,25,True,0.16363636363636364,25.078715324401855,1
8,15,45,True,0.4545454545454545,45.07216954231262,1
8,30,60,True,0.7212121212121211,60.114170050621034,1
10,35,20,True,0.006060606060606061,20.078053283691407,2
8,30,45,False,0.406060606060606,45.10474898815155,2
