ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,On,On,On,0.0952603816986084,5.614332437515259,1248872,34.71902513504028,2152160,10605,44.02693557739258,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.07660531997680664,5.519789218902588,1252968,34.58570408821106,2152160,10605,42.559019804000854,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,On,0.09118127822875977,5.548614025115967,1252968,34.59838008880615,2152160,10605,42.6603946685791,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,0.09573888778686523,5.529930591583252,1252968,34.58923697471619,2152160,10605,42.704654693603516,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,0.09595203399658203,5.510552167892456,1252968,34.64971590042114,2152160,10605,42.69298338890076,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,On,Off,Off,On,On,Off,Off,0.08779478073120117,5.499812602996826,1252968,34.73325777053833,2152160,10605,42.758808851242065,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,Off,On,On,0.09085893630981445,5.488261938095093,1251544,34.644675493240356,2152160,10605,42.742979288101196,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,0.09436655044555664,5.498229265213013,1251544,34.74358677864075,2152160,10605,42.82298231124878,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,On,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,0.0850515365600586,5.540998697280884,1248872,34.58218789100647,2152160,10605,42.766441822052,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,0.09714293479919434,5.522320508956909,1252968,34.768492221832275,2152160,10605,42.86895418167114,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,0.0928049087524414,5.505815505981445,1251544,34.8123836517334,2152160,10605,42.871318340301514,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,On,On,On,On,0.10200166702270508,5.505838871002197,1252968,34.59420704841614,2152160,10605,42.74150204658508,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,Off,On,On,Off,Off,On,On,Off,On,On,On,On,Off,Off,0.09687280654907227,5.5002758502960205,1251544,34.594669580459595,2152160,10605,42.667794704437256,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,Off,Off,0.09492111206054688,5.5049803256988525,1248872,34.755658864974976,2152160,10605,42.97842454910278,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,0.08855485916137695,5.500933647155762,1248872,34.5703227519989,2152160,10605,42.655911684036255,"[10, 50, 6, 4, 50]"
