fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,0.10427665710449219,1.6032652854919434,513896,34.25312161445618,2152160,10605,39.85592699050903,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,0.12048196792602539,1.5415356159210205,513704,34.054120779037476,2152160,10605,38.332207918167114,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,On,On,Off,0.08657956123352051,1.5280523300170898,513704,34.04567313194275,2152160,10605,38.37379026412964,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,On,0.08554458618164062,1.5528755187988281,513704,34.10099482536316,2152160,10605,38.392303466796875,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,On,0.09496927261352539,1.5193886756896973,515192,34.020479679107666,2152160,10605,38.228875398635864,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,0.08353042602539062,1.5325846672058105,513704,34.05830192565918,2152160,10605,38.255300760269165,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,0.0986173152923584,1.4971463680267334,513896,34.468324184417725,2152160,10605,38.71931290626526,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,0.09838509559631348,1.5049655437469482,513896,34.27334809303284,2152160,10605,38.43657875061035,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,Off,On,Off,On,On,Off,0.09569454193115234,1.4991350173950195,513896,34.0402467250824,2152160,10605,38.28597950935364,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,Off,On,0.09241628646850586,1.4740056991577148,523192,34.085744857788086,2152160,10605,38.11327862739563,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,On,On,0.08402776718139648,1.5618839263916016,522088,34.09288048744202,2152160,10605,38.30503273010254,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.09612917900085449,1.5093576908111572,513896,34.043368101119995,2152160,10605,38.25921630859375,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,On,On,On,On,On,On,Off,On,0.0955204963684082,1.4930939674377441,515192,34.130589723587036,2152160,10605,38.383532762527466,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,0.09669947624206543,1.4916141033172607,523384,34.12939667701721,2152160,10605,38.26772403717041,"[10, 50, 6, 4, 50]"
