time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.8909090909090909,60.76053428649902,0
40,25,40000,4,0.5,0.6848484848484848,53.97272915840149,0
30,20,20000,10,0.5,0.3939393939393939,40.709602975845335,0
30,45,45000,10,0.5,0.6969696969696969,67.83594722747803,1
50,30,10000,6,0.5,0.406060606060606,58.12809624671936,1
50,35,20000,6,0.5,0.5878787878787878,62.80297169685364,1
45,45,30000,6,0.5,0.5515151515151515,65.69028029441833,2
40,30,50000,10,0.5,0.2727272727272727,68.8206101179123,3
55,30,45000,6,0.5,0.5151515151515151,76.40898058414459,3
50,35,40000,10,0.5,0.24848484848484845,75.95516369342803,4
