time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,10000,10,0.5,0.43030303030303024,38.242411375045776,0
30,20,15000,10,0.5,0.8303030303030302,39.85111870765686,0
30,20,35000,6,0.6,0.8909090909090909,42.4691624879837,0
30,20,35000,4,0.5,0.7575757575757575,41.26926023960114,1
30,45,45000,10,0.5,0.8787878787878788,72.207852268219,1
50,30,10000,6,0.5,0.8666666666666665,57.854558157920835,1
55,30,10000,6,0.6,0.8666666666666665,62.618406200408934,1
30,20,20000,10,0.5,0.3696969696969697,41.47224326133728,2
45,45,30000,6,0.5,0.8303030303030302,64.89355268478394,2
30,45,20000,4,0.5,0.7454545454545454,43.04673602581024,2
