time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,45,45000,10,0.5,0.8787878787878788,72.207852268219,0
50,30,10000,6,0.5,0.8666666666666665,57.854558157920835,0
30,20,35000,4,0.5,0.7575757575757575,41.26926023960114,0
55,30,10000,6,0.6,0.8666666666666665,62.618406200408934,0
30,20,20000,10,0.5,0.3696969696969697,41.47224326133728,1
50,35,20000,6,0.5,0.7454545454545454,62.35860679149628,1
30,45,20000,10,0.5,0.6848484848484848,50.279367971420285,1
30,20,45000,10,0.5,0.709090909090909,50.85618658065796,1
35,30,20000,6,0.7,0.5515151515151515,46.410574960708615,1
45,45,30000,6,0.5,0.8303030303030302,64.89355268478394,1
