ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,On,On,On,Off,On,On,On,On,Off,On,On,On,On,Off,On,Off,Off,0.1013026237487793,5.5779571533203125,1251544,34.805696964263916,2152160,10605,44.20679569244385,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,0.09262967109680176,5.497576475143433,1248872,34.752522706985474,2152160,10605,42.87613248825073,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,On,Off,0.08694982528686523,5.49744439125061,1251544,34.594300270080566,2152160,10605,42.80716371536255,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,0.1032719612121582,5.5459513664245605,1248872,34.73433566093445,2152160,10605,42.94946265220642,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,0.08261370658874512,5.49654221534729,1255640,34.74523854255676,2152160,10605,42.92522311210632,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,On,On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,0.0877223014831543,5.534425735473633,1252968,34.58960580825806,2152160,10605,42.69263195991516,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,On,Off,Off,On,On,Off,Off,Off,0.12152886390686035,5.559417724609375,1248872,34.74299931526184,2152160,10605,42.89345169067383,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,On,0.08844184875488281,5.553542375564575,1251544,34.74423909187317,2152160,10605,42.96689581871033,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,On,On,On,On,Off,Off,On,0.09562253952026367,5.537348747253418,1251544,34.60082292556763,2152160,10605,42.65157461166382,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,Off,On,On,Off,On,Off,On,On,Off,On,On,Off,Off,0.0899970531463623,5.5256187915802,1252968,34.73939895629883,2152160,10605,42.8953697681427,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,On,Off,Off,On,On,On,0.0946962833404541,5.52118444442749,1252968,34.62652087211609,2152160,10605,42.67189645767212,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,On,Off,Off,0.08160161972045898,5.500938892364502,1252968,34.73319101333618,2152160,10605,42.77280235290527,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,0.08461451530456543,5.545302391052246,1248872,34.74481463432312,2152160,10605,43.02176475524902,"[10, 50, 6, 4, 50]"
