fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,On,Off,Off,0.10479927062988281,1.635483741760254,523384,34.443010568618774,2152160,10605,40.40143132209778,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,On,On,0.10389924049377441,1.4951136112213135,513704,34.12387776374817,2152160,10605,38.43263220787048,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,On,On,On,On,Off,On,On,Off,0.09231257438659668,1.5317206382751465,521896,34.19445443153381,2152160,10605,38.429256439208984,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,0.08578801155090332,1.5095155239105225,515192,34.04358792304993,2152160,10605,38.26005721092224,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,0.09939312934875488,1.5201478004455566,515000,34.147480964660645,2152160,10605,38.375778913497925,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,On,0.08301401138305664,1.4950757026672363,522088,34.1207480430603,2152160,10605,38.21179246902466,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,0.09001374244689941,1.53965425491333,513896,34.11618733406067,2152160,10605,38.47308015823364,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,Off,On,On,On,On,On,0.08918356895446777,1.488884687423706,523192,34.05694031715393,2152160,10605,38.245540618896484,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,0.1014244556427002,1.4769213199615479,521896,34.08447074890137,2152160,10605,38.24499011039734,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,0.09108829498291016,1.4846415519714355,515192,34.087170124053955,2152160,10605,38.287601947784424,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,0.08169198036193848,1.5294904708862305,523384,34.09832310676575,2152160,10605,38.32538199424744,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,On,Off,On,On,On,0.09338617324829102,1.4668023586273193,513704,34.09128928184509,2152160,10605,38.17692518234253,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,On,Off,On,Off,Off,0.0906529426574707,1.5089056491851807,513896,34.06242895126343,2152160,10605,38.27040433883667,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,On,On,0.08812355995178223,1.551823616027832,523192,34.03307294845581,2152160,10605,38.39632964134216,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,On,Off,0.09125256538391113,1.4927082061767578,515000,34.12125253677368,2152160,10605,38.39983367919922,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,0.08988308906555176,1.533759355545044,522088,34.09911632537842,2152160,10605,38.32036113739014,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,0.08004307746887207,1.4884960651397705,513704,34.097670793533325,2152160,10605,38.21695566177368,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,On,On,On,On,Off,On,On,On,Off,On,On,Off,On,0.09591293334960938,1.4986522197723389,523384,34.04639792442322,2152160,10605,38.174702167510986,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,0.09891653060913086,1.5483310222625732,515192,34.03303146362305,2152160,10605,38.19863820075989,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,On,0.10291528701782227,1.5345799922943115,521896,34.10422468185425,2152160,10605,38.47430682182312,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,On,On,On,On,On,Off,On,Off,Off,Off,On,Off,Off,0.07929110527038574,1.4867734909057617,522088,34.09655237197876,2152160,10605,38.281418561935425,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,On,On,0.07870292663574219,1.4824821949005127,515000,34.206395864486694,2152160,10605,38.285125732421875,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,0.08502888679504395,1.5092570781707764,523192,34.05167770385742,2152160,10605,38.198007106781006,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,0.09381628036499023,1.5132575035095215,513896,34.093393087387085,2152160,10605,38.23985266685486,"[10, 50, 6, 4, 50]"
