ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,On,On,0.10642695426940918,5.631617546081543,1255640,34.69869947433472,2152160,10605,43.12036991119385,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,On,0.09251523017883301,5.502253770828247,1248872,34.650697231292725,2152160,10605,42.73046135902405,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,0.09160876274108887,5.500128984451294,1252968,34.673890352249146,2152160,10605,42.82037425041199,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,Off,On,On,0.1019754409790039,5.506274700164795,1248872,34.67774987220764,2152160,10605,42.77623248100281,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,0.09512567520141602,5.541677713394165,1252968,34.5850145816803,2152160,10605,42.69887828826904,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,0.08889603614807129,5.538618326187134,1252968,34.601125717163086,2152160,10605,42.802449464797974,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.08409428596496582,5.554277181625366,1248872,34.61518597602844,2152160,10605,42.783416986465454,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,On,0.10027170181274414,5.548999309539795,1252968,34.769181966781616,2152160,10605,42.98713946342468,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,On,Off,On,0.08885669708251953,5.507300853729248,1251544,34.72560787200928,2152160,10605,42.821632862091064,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,On,On,On,0.08786821365356445,5.511878252029419,1248872,34.64004588127136,2152160,10605,42.7942316532135,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,0.08260154724121094,5.488590717315674,1252968,34.73415017127991,2152160,10605,42.71211338043213,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,On,Off,0.10666131973266602,5.552579641342163,1255640,34.757153034210205,2152160,10605,42.91725540161133,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,0.08177828788757324,5.5696821212768555,1248872,34.57932782173157,2152160,10605,42.68301033973694,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,0.07405972480773926,5.552364826202393,1255640,34.77509880065918,2152160,10605,42.8984694480896,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,0.0876157283782959,5.505335092544556,1248872,34.74578261375427,2152160,10605,42.814247131347656,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,On,0.07869124412536621,5.548783540725708,1252968,34.65210318565369,2152160,10605,42.80417728424072,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,On,0.09702396392822266,5.580470323562622,1252968,34.74056696891785,2152160,10605,42.85556483268738,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,0.09200549125671387,5.487945795059204,1251544,34.68920063972473,2152160,10605,42.7624773979187,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,0.09347963333129883,5.542646646499634,1248872,34.59426236152649,2152160,10605,42.697280406951904,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,0.09531879425048828,5.47986102104187,1255640,34.58221912384033,2152160,10605,42.48554611206055,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,0.08972764015197754,5.503427743911743,1252968,34.74261116981506,2152160,10605,42.85523080825806,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,On,0.08556842803955078,5.543264150619507,1252968,34.63149690628052,2152160,10605,42.76933264732361,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,On,On,On,On,0.08491253852844238,5.536841154098511,1252968,34.584513902664185,2152160,10605,42.64436483383179,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,Off,Off,0.1021115779876709,5.5489418506622314,1251544,34.764551639556885,2152160,10605,42.984379053115845,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,On,Off,On,On,On,On,Off,Off,On,On,On,Off,On,0.08616971969604492,5.501882553100586,1248872,34.613734006881714,2152160,10605,42.7371563911438,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,0.08310079574584961,5.658879280090332,1248872,34.77605700492859,2152160,10605,43.09100604057312,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,Off,On,0.0944066047668457,5.498520374298096,1252968,34.712390661239624,2152160,10605,42.80112314224243,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,0.08818387985229492,5.479363441467285,1248872,34.628830432891846,2152160,10605,42.565348625183105,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,On,Off,On,On,On,Off,On,Off,On,Off,On,On,On,0.10329461097717285,5.549605131149292,1248872,34.63941311836243,2152160,10605,42.8226637840271,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,0.10069155693054199,5.555218696594238,1248872,34.63256239891052,2152160,10605,42.769826889038086,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,0.09844326972961426,5.552892446517944,1255640,34.62554454803467,2152160,10605,42.913960695266724,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,0.08571124076843262,5.546071529388428,1255640,34.78815197944641,2152160,10605,42.93389272689819,"[10, 50, 6, 4, 50]"
