ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,0.09283089637756348,5.597816467285156,1252968,34.767253160476685,2152160,10605,44.28256678581238,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,0.1058201789855957,5.492533206939697,1255640,34.82029604911804,2152160,10605,42.951369762420654,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,0.09240102767944336,5.486156940460205,1252968,34.64899396896362,2152160,10605,42.655415534973145,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,0.08028912544250488,5.485097408294678,1248872,34.694268465042114,2152160,10605,42.82112002372742,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.09565138816833496,5.549814462661743,1248872,34.81386041641235,2152160,10605,42.92095971107483,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,0.08880996704101562,5.544425010681152,1252968,34.83109998703003,2152160,10605,42.941590785980225,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,0.08609890937805176,5.5503387451171875,1252968,34.69562840461731,2152160,10605,42.85360550880432,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.0901186466217041,5.512616872787476,1255640,34.67093205451965,2152160,10605,42.787250995635986,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,Off,Off,0.08596515655517578,5.53921103477478,1251544,34.840312004089355,2152160,10605,42.99933958053589,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,0.08764052391052246,5.486806154251099,1248872,34.67934560775757,2152160,10605,42.75054168701172,"[10, 50, 6, 4, 50]"
