fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,0.08161473274230957,1.6739728450775146,515000,34.39876985549927,2152160,10605,40.189085721969604,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,0.09263777732849121,1.5955498218536377,513896,34.13977003097534,2152160,10605,38.39566898345947,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,On,On,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,0.09871578216552734,1.4799902439117432,522088,34.06987452507019,2152160,10605,38.25805592536926,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,0.08922052383422852,1.4951841831207275,513704,34.0224986076355,2152160,10605,38.22925400733948,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,Off,On,0.09016180038452148,1.5037569999694824,521896,34.132333278656006,2152160,10605,38.4316828250885,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,Off,Off,0.08792448043823242,1.4598205089569092,523192,34.11452126502991,2152160,10605,38.401174545288086,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,On,Off,On,On,On,On,On,Off,On,On,On,Off,On,0.08701300621032715,1.5053837299346924,523384,34.101272106170654,2152160,10605,38.29081106185913,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,On,Off,On,Off,0.08447265625,1.496885061264038,515192,34.06990432739258,2152160,10605,38.27352809906006,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,On,On,On,Off,On,On,On,Off,0.09169888496398926,1.5219528675079346,515000,34.09687352180481,2152160,10605,38.39970088005066,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,0.0912024974822998,1.5146360397338867,513704,34.01155638694763,2152160,10605,38.12543869018555,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,0.0953681468963623,1.5154662132263184,515192,34.130935192108154,2152160,10605,38.43861770629883,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,0.09659099578857422,1.475743293762207,523384,34.047470808029175,2152160,10605,38.103325843811035,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,On,0.10563063621520996,1.4854657649993896,513896,34.74266314506531,2152160,10605,38.8741717338562,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,0.09140300750732422,1.5308749675750732,521896,34.078906774520874,2152160,10605,38.24833369255066,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,0.07846593856811523,1.560532569885254,521896,34.11458396911621,2152160,10605,38.30009365081787,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,On,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,0.07820796966552734,1.5364391803741455,523384,34.02713060379028,2152160,10605,38.19668436050415,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,0.08774781227111816,1.5284645557403564,523192,34.0678231716156,2152160,10605,38.261147022247314,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,0.10109353065490723,1.5093739032745361,515192,34.12348747253418,2152160,10605,38.31504988670349,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,0.09412288665771484,1.5244295597076416,523384,34.050705909729004,2152160,10605,38.194653034210205,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,0.07956647872924805,1.4663760662078857,513896,34.09659218788147,2152160,10605,38.24017524719238,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,0.09613037109375,1.4607393741607666,515000,34.06307339668274,2152160,10605,38.33500266075134,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,0.08562302589416504,1.4812521934509277,521896,34.04137825965881,2152160,10605,38.27231311798096,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,On,Off,On,On,Off,On,On,Off,Off,Off,On,On,On,0.08541369438171387,1.487999439239502,522088,34.063504457473755,2152160,10605,38.164058208465576,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,0.11657571792602539,1.5302999019622803,513704,34.04498219490051,2152160,10605,38.19045400619507,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,0.10507488250732422,1.5566325187683105,513704,34.09676504135132,2152160,10605,38.323384284973145,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,On,Off,On,On,Off,On,Off,On,Off,Off,Off,On,On,0.09652113914489746,1.473175287246704,522088,34.10109329223633,2152160,10605,38.26107835769653,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,0.08126997947692871,1.478269100189209,521896,34.03029918670654,2152160,10605,38.17238807678223,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.0902864933013916,1.5291469097137451,515192,34.08863711357117,2152160,10605,38.358869552612305,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.10076236724853516,1.482975721359253,523192,34.07305288314819,2152160,10605,38.1555609703064,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,0.1053779125213623,1.518608808517456,523384,34.028974294662476,2152160,10605,38.23029398918152,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,0.10984396934509277,1.4589319229125977,513896,34.041630029678345,2152160,10605,38.137707233428955,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,On,On,On,On,Off,On,On,Off,On,On,Off,On,0.0817267894744873,1.47825288772583,515000,34.07607960700989,2152160,10605,38.17572379112244,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,On,On,Off,0.0874330997467041,1.4998197555541992,523384,34.12054896354675,2152160,10605,38.270503997802734,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,Off,Off,On,Off,Off,On,On,0.09878754615783691,1.4821717739105225,513896,34.037320137023926,2152160,10605,38.24584650993347,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,Off,0.09065937995910645,1.4803853034973145,513896,34.278542280197144,2152160,10605,38.39369082450867,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,0.09366297721862793,1.465336561203003,523192,34.0695366859436,2152160,10605,38.27658152580261,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,0.09653282165527344,1.4704697132110596,513896,34.11867427825928,2152160,10605,38.25674033164978,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.09456014633178711,1.5534305572509766,515000,34.13648843765259,2152160,10605,38.368489265441895,"[10, 50, 6, 4, 50]"
