ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,0.10372042655944824,5.616360187530518,1248872,34.95280170440674,2152160,10605,43.346611976623535,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,On,0.0904839038848877,5.487310409545898,1252968,34.838255405426025,2152160,10605,42.963953495025635,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,0.08253669738769531,5.498281240463257,1252968,34.81742811203003,2152160,10605,42.94736170768738,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,0.09539413452148438,5.4897301197052,1248872,34.68183970451355,2152160,10605,42.852559328079224,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,0.09405970573425293,5.4848151206970215,1248872,34.82800006866455,2152160,10605,42.86936044692993,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,Off,Off,0.0767984390258789,5.5634987354278564,1252968,34.827566146850586,2152160,10605,43.121392011642456,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,0.09097838401794434,5.538907051086426,1252968,34.66249370574951,2152160,10605,42.79151177406311,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,Off,On,On,On,On,On,On,Off,On,Off,On,On,Off,0.08112430572509766,5.503580808639526,1248872,34.82412552833557,2152160,10605,42.95003819465637,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,On,0.0875551700592041,5.516936540603638,1248872,34.73216772079468,2152160,10605,42.83257436752319,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,0.08338475227355957,5.479779005050659,1255640,34.835192918777466,2152160,10605,42.890241861343384,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,0.10086226463317871,0.20479297637939453,57288,0.17940354347229004,68869,629,2.9061269760131836,"[50, 15, 2, 1, 20]"
Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,On,0.09578561782836914,0.1943647861480713,65480,0.14743494987487793,68869,629,2.891275644302368,"[50, 15, 2, 1, 20]"
On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,0.0965125560760498,0.21631288528442383,65480,0.16701722145080566,68869,629,2.8722543716430664,"[50, 15, 2, 1, 20]"
On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,0.09676504135131836,0.20884084701538086,57288,0.17227840423583984,68869,629,2.9166626930236816,"[50, 15, 2, 1, 20]"
Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,0.08948564529418945,0.2064046859741211,57288,0.15740084648132324,68869,629,2.9396567344665527,"[50, 15, 2, 1, 20]"
On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,Off,Off,0.08058691024780273,0.20368003845214844,65480,0.15323853492736816,68869,629,2.801553249359131,"[50, 15, 2, 1, 20]"
On,On,On,Off,Off,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,0.08112621307373047,0.21402263641357422,65480,0.16270089149475098,68869,629,2.8981242179870605,"[50, 15, 2, 1, 20]"
Off,Off,On,On,On,On,On,Off,On,On,On,On,On,On,Off,On,Off,On,On,Off,0.10262751579284668,0.19928455352783203,57288,0.1500105857849121,68869,629,2.8242321014404297,"[50, 15, 2, 1, 20]"
Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,On,0.09904170036315918,0.1969594955444336,57288,0.16201019287109375,68869,629,2.90716814994812,"[50, 15, 2, 1, 20]"
Off,On,On,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,0.09213018417358398,0.21877646446228027,64056,0.16453027725219727,68869,629,2.896411657333374,"[50, 15, 2, 1, 20]"
On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,0.07448267936706543,0.35494565963745117,191056,0.7685801982879639,273692,1951,3.682729721069336,"[90, 35, 3, 4, 25]"
Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,On,0.0921471118927002,0.3616211414337158,195152,0.7436079978942871,273692,1951,3.7364065647125244,"[90, 35, 3, 4, 25]"
On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,0.09028267860412598,0.3619413375854492,195152,0.7324094772338867,273692,1951,3.668525457382202,"[90, 35, 3, 4, 25]"
On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,0.10860347747802734,0.3507261276245117,191056,0.756075382232666,273692,1951,3.6284401416778564,"[90, 35, 3, 4, 25]"
Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,0.08745813369750977,0.34287524223327637,191056,0.7527735233306885,273692,1951,3.71313214302063,"[90, 35, 3, 4, 25]"
On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,Off,Off,0.0828700065612793,0.3650038242340088,195152,0.74629807472229,273692,1951,3.591742753982544,"[90, 35, 3, 4, 25]"
On,On,On,Off,Off,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,0.09772610664367676,0.3439309597015381,195152,0.7275984287261963,273692,1951,3.701094627380371,"[90, 35, 3, 4, 25]"
Off,Off,On,On,On,On,On,Off,On,On,On,On,On,On,Off,On,Off,On,On,Off,0.09085536003112793,0.33256030082702637,191056,0.7496869564056396,273692,1951,3.5437569618225098,"[90, 35, 3, 4, 25]"
Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,On,0.08056330680847168,0.3484964370727539,191056,0.7482550144195557,273692,1951,3.6041061878204346,"[90, 35, 3, 4, 25]"
Off,On,On,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,0.09338545799255371,0.3466923236846924,193720,0.7547731399536133,273692,1951,3.7263810634613037,"[90, 35, 3, 4, 25]"
On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,0.08707737922668457,1.0662763118743896,419944,6.1362059116363525,716727,5770,9.773640871047974,"[60, 20, 3, 4, 35]"
