inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,35,1,1,10,0.49090909090909085,2.829924535751343,0
80,20,1,1,10,0.22424242424242422,2.8058536767959597,0
50,35,1,1,10,0.5151515151515151,2.832237434387207,0
60,20,3,4,10,0.6969696969696969,3.2571197748184204,0
80,20,2,1,10,-0.3696969696969697,2.816057276725769,1
80,35,1,1,15,0.1515151515151515,2.8289973735809326,1
50,35,1,4,15,0.5030303030303029,2.9613562345504763,1
50,15,2,1,20,0.16363636363636364,2.8853465795516966,1
80,35,1,1,35,0.28484848484848485,2.8908097743988037,1
60,20,2,4,15,0.5272727272727272,3.3984470844268797,1
