time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.6121212121212121,66.0197101354599,0
50,20,35000,4,0.5,0.5636363636363636,60.95510241985321,0
30,20,20000,10,0.5,0.24848484848484845,40.81561164855957,0
50,35,20000,6,0.5,0.4424242424242424,62.94093010425568,1
40,25,40000,4,0.5,0.19999999999999998,54.04818091392517,1
30,45,45000,10,0.5,0.3939393939393939,68.15483825206756,2
50,30,10000,6,0.5,0.01818181818181818,57.90655069351196,2
55,30,45000,6,0.5,0.11515151515151514,76.46377058029175,3
50,35,40000,10,0.5,0.05454545454545454,76.0157103061676,3
40,30,50000,10,0.5,-0.006060606060606061,68.79002878665924,3
