8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
1,p4x4,2,1.6165306991556507,0,4,1,4,49.801977859487394,0:0,auto,1,321,0,hex,18,0,1,vbr,0,8.54,8.666565895080566,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,1.6772834893657993,0,4,0,4,49.801977859487394,6:-6,auto,1,321,0,hex,60,0,1,vbr,0,8.59,8.734692096710205,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,1.6772834893657993,0,4,0,4,49.801977859487394,6:-6,auto,1,326,0,hex,60,0,1,none,0,8.85,8.979033708572388,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,1.6772834893657993,0,4,0,4,49.801977859487394,0:0,none,1,321,0,hex,18,0,1,vbr,0,8.95,9.104604244232178,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,1.6772834893657993,0,4,0,4,49.801977859487394,0:0,spatial,1,121,0,hex,18,0,1,vbr,0,9.0,9.136820793151855,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,1.6772834893657993,0,4,0,4,49.801977859487394,6:-6,temporal,1,291,4,hex,21,1,1,none,0,9.01,9.14026689529419,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,0,0,1,4,49.801977859487394,0:0,temporal,1,321,4,hex,18,0,1,vbr,0,9.07,9.202088594436646,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,0.11622057459669044,0,4,0,4,49.801977859487394,0:0,none,1,326,0,hex,18,0,0,vbr,0,9.09,9.233305931091309,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,0.7963403618786435,0,0,1,4,49.801977859487394,0:0,temporal,1,106,0,hex,61,0,1,vbr,1,9.11,9.251633405685425,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,1.6772834893657993,0,4,0,4,49.801977859487394,0:0,none,1,326,0,hex,18,0,1,none,0,9.16,9.29236388206482,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,0.7963403618786435,1,0,0,7,49.801977859487394,0:0,temporal,1,291,4,hex,21,1,1,none,1,9.18,9.312488555908203,"['Action', '1080p', 60, '20s']",1
1,"p8x8,b8x8,i8x8,i4x4",2,1.6772834893657993,0,4,0,4,49.801977859487394,0:0,auto,1,326,0,hex,60,0,1,vbr,0,9.18,9.322336673736572,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,1.1243672943404819,2,0,0,4,49.801977859487394,0:0,temporal,1,321,4,dia,60,0,1,vbr,1,9.19,9.329554557800293,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,0.7963403618786435,1,0,0,7,49.801977859487394,1:-1,temporal,1,291,4,hex,21,1,1,none,1,9.19,9.328002452850342,"['Action', '1080p', 60, '20s']",1
1,p8x8,2,1.6772834893657993,0,4,0,4,49.801977859487394,0:0,none,1,326,0,hex,60,0,1,vbr,0,9.22,9.346784114837646,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.7963403618786435,0,0,0,4,49.801977859487394,0:0,temporal,0,321,0,dia,18,0,1,vbr,0,9.23,9.362789630889893,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,0.7963403618786435,0,0,1,4,49.801977859487394,0:0,auto,1,291,0,hex,17,0,0,none,1,9.23,9.370870351791382,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,2,0,0,7,49.801977859487394,0:0,temporal,1,291,4,hex,21,1,1,vbr,1,9.23,9.386530876159668,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,0,326,0,hex,60,0,1,vbr,1,9.25,9.389659404754639,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.7963403618786435,0,0,1,4,49.801977859487394,0:0,temporal,1,106,0,hex,61,0,0,vbr,1,9.25,9.397439956665039,"['Action', '1080p', 60, '20s']",1
