8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p8x8,0,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,326,4,hex,60,0,1,vbr,1,9.6,9.730772495269775,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,1,dia,60,0,1,vbr,0,9.95,10.09918475151062,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,1.195380953907058,0,4,1,0,29.585346184273632,0:0,auto,1,326,0,hex,22,0,1,vbr,1,10.01,10.156344175338745,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,0.7963403618786435,2,0,0,4,26.763382110464214,0:0,temporal,1,321,0,dia,9,0,1,vbr,0,10.16,10.311439037322998,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2932080819328864,0,12,0,7,29.585346184273632,-1:1,spatial,1,326,0,hex,17,1,1,vbr,1,10.28,10.419335126876831,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,1.195380953907058,0,12,0,7,29.585346184273632,0:0,auto,1,326,0,hex,22,0,1,vbr,1,10.5,10.653847217559814,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,none,1,445,0,hex,17,0,0,none,1,10.52,10.666026592254639,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,1.195380953907058,0,12,0,7,29.585346184273632,0:0,auto,1,326,0,hex,17,1,1,vbr,1,10.52,10.676469326019287,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,1.195380953907058,0,12,0,7,29.585346184273632,6:-6,auto,1,321,0,dia,22,0,1,vbr,0,10.73,10.86951756477356,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,1.380266751513598,0,12,1,7,29.585346184273632,-4:4,none,1,326,0,hex,17,1,0,vbr,1,10.82,10.979289531707764,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,none,1,445,0,hex,12,0,0,none,1,10.85,10.97904348373413,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,1.270976006081585,0,9,1,0,26.763382110464214,-4:4,auto,1,445,0,hex,17,0,0,none,1,10.93,11.065720319747925,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.195380953907058,0,9,1,0,29.585346184273632,0:0,temporal,1,326,0,hex,17,0,0,vbr,1,10.96,11.093989133834839,"['Action', '1080p', 60, '20s']",1
1,none,0,1.6772834893657993,0,2,1,7,28.58475890485096,-4:4,none,1,475,0,dia,17,0,1,none,1,10.96,11.096521615982056,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,1,12,1,0,26.763382110464214,-4:4,auto,1,445,0,hex,17,0,0,vbr,1,11.02,11.163367986679077,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,1.270976006081585,1,6,1,0,26.763382110464214,0:0,temporal,1,445,0,hex,17,0,0,none,1,11.03,11.17401933670044,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.4498679550631097,0,12,0,0,28.58475890485096,0:0,auto,1,445,0,hex,17,0,1,none,1,11.04,11.192365169525146,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,1.195380953907058,1,6,1,-4,26.763382110464214,0:0,temporal,1,187,0,dia,22,0,0,vbr,0,11.26,11.402549743652344,"['Action', '1080p', 60, '20s']",1
1,none,3,1.195380953907058,0,6,1,0,26.763382110464214,-4:4,none,1,475,0,hex,22,0,0,vbr,0,11.28,11.42127537727356,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,none,1,445,0,hex,17,0,0,none,1,11.51,11.66333794593811,"['Action', '1080p', 60, '20s']",1
