fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,On,Off,Off,Off,On,On,On,On,On,Off,On,Off,On,On,On,Off,Off,0.08788037300109863,1.6393601894378662,523384,34.35621690750122,2152160,10605,40.11990928649902,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,On,On,On,Off,Off,On,On,Off,On,Off,On,Off,Off,0.10029339790344238,1.5239067077636719,522088,34.11216998100281,2152160,10605,38.49080514907837,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,0.09007787704467773,1.465505599975586,513896,34.10438656806946,2152160,10605,38.21361017227173,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,Off,On,On,On,Off,0.09626102447509766,1.51719069480896,523192,34.038498640060425,2152160,10605,38.259610414505005,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,0.09824299812316895,1.4417273998260498,513896,34.134541034698486,2152160,10605,38.3234920501709,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,On,0.08843636512756348,1.520026683807373,515000,34.109594106674194,2152160,10605,38.11965990066528,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,Off,On,Off,On,Off,On,On,On,On,Off,Off,On,On,0.0924224853515625,1.531672477722168,521896,34.12136650085449,2152160,10605,38.45588660240173,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,On,On,Off,On,On,Off,On,0.08762216567993164,1.4994139671325684,515000,34.04423475265503,2152160,10605,38.26249814033508,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,On,0.0928337574005127,1.5623407363891602,513896,34.729780197143555,2152160,10605,39.08193230628967,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,0.08928871154785156,1.6184303760528564,513896,34.12307381629944,2152160,10605,38.44908618927002,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,0.08786153793334961,1.5025818347930908,523192,34.03596258163452,2152160,10605,38.18460726737976,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,0.08242630958557129,1.5221824645996094,522088,34.05715250968933,2152160,10605,38.27262282371521,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,0.09888601303100586,1.4565098285675049,513704,34.02484703063965,2152160,10605,38.08154296875,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,Off,On,On,0.08495974540710449,1.495622158050537,515000,34.08991050720215,2152160,10605,38.18321776390076,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,0.0948798656463623,1.5156924724578857,523192,34.099393367767334,2152160,10605,38.28992581367493,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,On,Off,0.11238980293273926,1.5504553318023682,523384,34.07555413246155,2152160,10605,38.374571323394775,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,0.0799872875213623,1.5132460594177246,513896,34.06875419616699,2152160,10605,38.234886169433594,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,0.09385275840759277,1.4873371124267578,523384,34.06237554550171,2152160,10605,38.19160556793213,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,0.08618855476379395,1.5637216567993164,521896,34.04770636558533,2152160,10605,38.20651459693909,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,0.09455370903015137,1.5101451873779297,515000,34.10162329673767,2152160,10605,38.22207951545715,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,0.09134030342102051,1.5385713577270508,522088,34.14953827857971,2152160,10605,38.37667775154114,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,On,Off,0.07823491096496582,1.536973237991333,515000,34.110124826431274,2152160,10605,38.41589689254761,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,Off,On,0.08684492111206055,1.537964105606079,522088,34.05564069747925,2152160,10605,38.18653202056885,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,On,Off,Off,Off,0.0944051742553711,1.4532921314239502,515000,34.09258842468262,2152160,10605,38.12828850746155,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,Off,Off,On,On,On,Off,On,On,On,Off,Off,Off,Off,0.09448957443237305,1.5679843425750732,521896,34.11271572113037,2152160,10605,38.313634634017944,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,On,Off,On,0.09841108322143555,1.439401388168335,513896,34.100911140441895,2152160,10605,38.295586585998535,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,0.09595394134521484,1.547612190246582,523192,34.11903643608093,2152160,10605,38.310054063797,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,0.09763383865356445,1.4881443977355957,523384,34.07439351081848,2152160,10605,38.23345994949341,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,0.0931711196899414,1.4498820304870605,513896,34.0707802772522,2152160,10605,38.199613094329834,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,Off,0.0924222469329834,1.5858190059661865,515192,34.04745936393738,2152160,10605,38.271907329559326,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,On,On,On,On,0.09776878356933594,1.4971246719360352,515000,34.02548623085022,2152160,10605,38.05565023422241,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,On,Off,Off,On,On,On,On,On,Off,On,Off,Off,On,On,0.09759259223937988,1.4950776100158691,521896,33.98989224433899,2152160,10605,38.08285164833069,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,On,On,0.08359980583190918,1.4922726154327393,521896,34.12809109687805,2152160,10605,38.28157114982605,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,0.09580802917480469,1.6183438301086426,513896,34.093910694122314,2152160,10605,38.32333564758301,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,On,On,Off,Off,0.07116842269897461,1.4742224216461182,523192,34.125521421432495,2152160,10605,38.25220489501953,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,On,0.09045958518981934,1.4623785018920898,515000,34.08646059036255,2152160,10605,38.04202198982239,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,0.09459638595581055,1.5515103340148926,521896,34.05977272987366,2152160,10605,38.25206708908081,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,On,Off,On,On,On,On,Off,On,On,On,Off,On,On,0.08819866180419922,1.455526351928711,515192,34.06599235534668,2152160,10605,38.20181369781494,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,0.10008835792541504,1.5078837871551514,522088,34.05629825592041,2152160,10605,38.233548641204834,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,On,On,On,On,0.08011221885681152,1.528296709060669,515192,34.78914785385132,2152160,10605,38.97523760795593,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,Off,Off,0.10140109062194824,1.5020756721496582,513896,34.04636812210083,2152160,10605,38.128578662872314,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,On,On,0.08801698684692383,1.4933693408966064,515000,34.1036159992218,2152160,10605,38.20281672477722,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,0.09733748435974121,1.4976568222045898,523192,34.06082248687744,2152160,10605,38.2361376285553,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,On,Off,0.08579683303833008,1.5055062770843506,515000,34.899779081344604,2152160,10605,39.05949401855469,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,0.07604670524597168,1.4632370471954346,513896,34.05473756790161,2152160,10605,38.10333251953125,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,On,0.0879356861114502,1.5245404243469238,521896,34.03409194946289,2152160,10605,38.14384913444519,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,On,0.08219194412231445,1.5627617835998535,522088,34.10292291641235,2152160,10605,38.31645917892456,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,On,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,0.09351062774658203,1.4991533756256104,523384,34.06573677062988,2152160,10605,38.24361181259155,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,0.09335041046142578,1.5277302265167236,522088,34.067848443984985,2152160,10605,38.34454560279846,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,0.07734274864196777,1.4973368644714355,523384,34.02729558944702,2152160,10605,38.00289297103882,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,On,0.09641122817993164,1.5256469249725342,521896,34.05604100227356,2152160,10605,38.21274399757385,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,On,On,On,On,On,0.09246635437011719,1.4750983715057373,515000,34.07809853553772,2152160,10605,38.24087953567505,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,On,On,On,Off,Off,0.09847354888916016,1.47935152053833,515000,34.11050367355347,2152160,10605,38.37579393386841,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,0.0834355354309082,1.4751410484313965,513896,34.09174299240112,2152160,10605,38.199374198913574,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,On,On,On,Off,On,On,Off,Off,On,On,On,On,On,0.08115506172180176,1.4906816482543945,523384,34.04730796813965,2152160,10605,38.196919441223145,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,0.09314751625061035,1.5195903778076172,513704,34.007606744766235,2152160,10605,38.18136763572693,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,0.07426333427429199,1.5206077098846436,523192,34.090502977371216,2152160,10605,38.30743908882141,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,0.09906148910522461,1.4958860874176025,513896,34.05627679824829,2152160,10605,38.16273045539856,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,On,On,0.0958547592163086,1.5250866413116455,513704,34.00059366226196,2152160,10605,38.11214542388916,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,0.08484435081481934,1.539916753768921,513896,34.110143423080444,2152160,10605,38.27701425552368,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,On,0.0874180793762207,1.5145926475524902,523384,34.048393964767456,2152160,10605,38.22198033332825,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,Off,On,Off,On,On,On,On,On,On,On,On,Off,Off,0.08996772766113281,1.5095312595367432,523192,34.017133474349976,2152160,10605,38.14704489707947,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,0.08110737800598145,1.5570807456970215,521896,34.06244945526123,2152160,10605,38.29024314880371,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,On,Off,On,0.09178280830383301,1.5136053562164307,515192,34.06936979293823,2152160,10605,38.15947246551514,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,On,Off,On,On,On,Off,0.0897221565246582,1.5606045722961426,515192,34.04185724258423,2152160,10605,38.28313493728638,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,0.08338284492492676,1.5483207702636719,515192,34.12016820907593,2152160,10605,38.306169271469116,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,0.09208321571350098,1.4817209243774414,513896,34.07380199432373,2152160,10605,38.13486409187317,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,0.10147309303283691,1.494607925415039,521896,34.10179686546326,2152160,10605,38.235203981399536,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,Off,0.07292056083679199,1.4663381576538086,523192,34.07632303237915,2152160,10605,38.26271390914917,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,On,Off,On,0.09540224075317383,1.5312058925628662,513704,34.14804172515869,2152160,10605,38.31364130973816,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,0.10434913635253906,1.5416831970214844,523384,34.09308576583862,2152160,10605,38.247056007385254,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,0.0838155746459961,1.4555952548980713,521896,34.043954372406006,2152160,10605,38.05900835990906,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,0.08437085151672363,1.5425746440887451,515192,34.08914303779602,2152160,10605,38.27305197715759,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,On,Off,Off,0.10015249252319336,1.5202744007110596,515000,34.061476707458496,2152160,10605,38.23149824142456,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,On,On,On,Off,On,On,0.08415937423706055,1.5292103290557861,523192,34.123616456985474,2152160,10605,38.272541761398315,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,0.0822298526763916,1.5362160205841064,522088,34.03086733818054,2152160,10605,38.25681734085083,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,On,On,0.09704113006591797,1.4702723026275635,523192,34.06069731712341,2152160,10605,38.19031643867493,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,0.08234262466430664,1.499070405960083,513896,34.06454086303711,2152160,10605,38.31596279144287,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,0.08516478538513184,1.5716767311096191,522088,34.04580879211426,2152160,10605,38.23231625556946,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,0.08336234092712402,1.5004291534423828,513704,33.998013734817505,2152160,10605,38.12287354469299,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,On,On,On,Off,On,On,Off,On,Off,Off,On,On,On,0.09055733680725098,1.4869000911712646,522088,34.09805154800415,2152160,10605,38.27347469329834,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,0.08953213691711426,1.4887354373931885,522088,34.040594816207886,2152160,10605,38.124645948410034,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,On,On,On,0.08997130393981934,1.5365533828735352,515000,34.06986689567566,2152160,10605,38.22783637046814,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,0.08779764175415039,1.4843127727508545,522088,34.048532009124756,2152160,10605,38.170042991638184,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,0.09049510955810547,1.5207209587097168,522088,34.13791370391846,2152160,10605,38.28535437583923,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,On,On,Off,Off,On,0.08413434028625488,1.487921953201294,515000,34.091182708740234,2152160,10605,38.21531701087952,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,Off,0.10013651847839355,1.5428624153137207,515000,34.03528904914856,2152160,10605,38.249120473861694,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,Off,On,0.07572245597839355,1.4553258419036865,515000,34.076963663101196,2152160,10605,38.20839262008667,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,0.09145879745483398,1.520906686782837,522088,34.0361545085907,2152160,10605,38.09508228302002,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,On,Off,On,On,On,Off,On,On,On,Off,Off,On,On,0.09871196746826172,1.4579861164093018,522088,34.061970949172974,2152160,10605,38.259446144104004,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,On,Off,Off,On,On,On,On,On,Off,On,On,On,0.07488036155700684,1.4795236587524414,513704,34.00767278671265,2152160,10605,38.03140449523926,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,0.09421753883361816,1.4925687313079834,515000,34.030794620513916,2152160,10605,38.14017963409424,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,0.08655047416687012,1.5528843402862549,521896,34.09225821495056,2152160,10605,38.3132905960083,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,0.08502030372619629,1.4840314388275146,523192,34.132073163986206,2152160,10605,38.27316427230835,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,0.0990743637084961,1.5492711067199707,515192,34.00987434387207,2152160,10605,38.18939447402954,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,On,On,On,On,0.08905434608459473,1.500110149383545,515192,34.08012843132019,2152160,10605,38.174896240234375,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,0.08056449890136719,1.5072667598724365,513704,34.05690288543701,2152160,10605,38.1768901348114,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,On,On,Off,On,Off,On,Off,On,0.09327483177185059,1.51930570602417,513704,33.99849224090576,2152160,10605,38.17617154121399,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,On,0.09309673309326172,1.5245778560638428,523384,34.10061955451965,2152160,10605,38.20202422142029,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,0.08439874649047852,1.4753499031066895,513704,34.14828324317932,2152160,10605,38.24107003211975,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,On,Off,On,Off,0.08956217765808105,1.4622647762298584,523384,34.04822254180908,2152160,10605,38.03565740585327,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,0.0806112289428711,1.4924187660217285,515000,34.15139961242676,2152160,10605,38.25250267982483,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,On,Off,On,On,On,Off,On,On,On,Off,On,Off,On,0.08098030090332031,1.4519319534301758,522088,34.00789165496826,2152160,10605,38.086268186569214,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,0.09324860572814941,1.5255763530731201,523384,34.10361051559448,2152160,10605,38.271912574768066,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,On,On,On,On,On,Off,On,Off,Off,On,On,On,Off,0.10114169120788574,1.5293724536895752,523384,34.07083249092102,2152160,10605,38.2929527759552,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,0.10189056396484375,1.5077099800109863,513896,34.07622838020325,2152160,10605,38.09325122833252,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,0.08845376968383789,1.5194332599639893,513704,34.15790867805481,2152160,10605,38.33668780326843,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,0.09038233757019043,1.5225520133972168,521896,34.04737734794617,2152160,10605,38.124208211898804,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,0.08142352104187012,1.5289044380187988,523192,34.10274600982666,2152160,10605,38.269723653793335,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,On,Off,Off,0.1004798412322998,1.4869005680084229,515192,34.092933654785156,2152160,10605,38.14526867866516,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,On,0.09550309181213379,1.468857765197754,523192,34.13246464729309,2152160,10605,38.219661712646484,"[10, 50, 6, 4, 50]"
