innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
38,313927910,3803,488982514,27512392,137748507,83616,856208449,2,40,14529003041,3543,2101951778,75,108129434,noblob,9527,98414774,37,821240,243.76,98.48340082168579,"[10, 50, 100000, 4, 0.5]",81.47152090072632,10.208096027374268,3.0134215354919434
304,842758227,33483,181885047,85151235,46367728,13554,1042626144,2,33,10383276234,23695,3057372532,97,2948396,minimal,8382,64879962,51,959734,100.13,127.12514400482178,"[10, 50, 100000, 4, 0.5]",109.06197619438171,10.087320804595947,4.861396074295044
207,607714927,19423,85021469,35515799,608180569,72369,517698204,0,45,15265272969,29789,281317087,20,113855791,noblob,4359,11006450,31,309601,233.05,112.57416272163391,"[10, 50, 100000, 4, 0.5]",97.91991114616394,10.135200262069702,1.4318327903747559
183,248941224,9869,658518463,3996875,454055636,111250,637169019,1,51,14854603701,8923,1752537739,109,80005197,noblob,5621,101863809,95,48719,223.17,75.21383213996887,"[10, 50, 100000, 4, 0.5]",60.450133085250854,10.111332416534424,1.5487723350524902
500,391230849,15867,424868565,18570225,814969080,41416,307054620,0,87,13163320923,977,811535516,16,12217407,minimal,1876,37993963,49,647907,221.32,77.38249063491821,"[10, 50, 100000, 4, 0.5]",62.98909592628479,10.139626741409302,1.1346166133880615
986,702009057,26225,715869579,97598730,594984800,53295,687597515,2,3,11208109523,13816,3868726141,52,117596119,full,7408,255846,60,545443,230.65,85.45074105262756,"[10, 50, 100000, 4, 0.5]",70.6690673828125,10.084680318832397,1.5984466075897217
860,170105637,37576,751794594,122591776,292544621,46132,189818280,0,75,12361477162,12412,2317612180,86,86884431,minimal,4944,76554297,64,112722,208.45,83.62003421783447,"[10, 50, 100000, 4, 0.5]",69.37643623352051,10.114241600036621,1.009732961654663
73,765698537,14750,58395183,105947150,726288352,119909,596030129,1,26,13332980582,10248,2849782357,43,128501264,noblob,1283,32296918,84,812390,229.75,77.89093399047852,"[10, 50, 100000, 4, 0.5]",62.86150670051575,10.164793729782104,1.773179292678833
570,80954166,31950,580134730,43096790,873300245,92784,964060383,0,56,15503695494,27337,1491063191,120,72498185,full,6324,127703014,89,360688,222.02,91.87155985832214,"[10, 50, 100000, 4, 0.5]",77.12894630432129,10.10580325126648,1.5461621284484863
805,33995058,29453,1043251447,70012026,499261419,8160,245025754,2,16,12022243624,19352,250486199,61,29035575,minimal,3716,92186250,19,613669,223.77,84.53533625602722,"[10, 50, 100000, 4, 0.5]",69.93447804450989,10.112870454788208,1.3965744972229004
