checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,evaluated_time,fidelity_setting,corr
0.051548466786131564,0,143416,804,3085,2096421265,6026,366200,6.310750047202762,936,121,12.10930870992174,57760,1356413832,7235,263283332,541,172,38861,378935240,623.52,241.3643012046814,"[180, 50, 100000, 4, 0.5]",1
0.051548466786131564,0,143416,804,3085,2096421265,6026,366200,6.310750047202762,936,121,12.10930870992174,57760,1737957232,1422,263283332,172,172,38861,378935240,621.99,240.9940996170044,"[180, 50, 100000, 4, 0.5]",1
0.051548466786131564,0,143416,804,3085,2096421265,6026,366200,6.310750047202762,936,121,12.10930870992174,57760,1356413832,7235,263283332,541,172,38861,378935240,613.68,238.70140957832336,"[180, 50, 100000, 4, 0.5]",1
0.051548466786131564,0,143416,804,3085,1427353133,6026,669668,6.310750047202762,620,121,28.396053809830256,57760,1737957232,1422,690094429,541,101,38861,159333579,608.8,240.03712153434753,"[180, 50, 100000, 4, 0.5]",1
0.07283738428003195,11,143416,804,3085,1427353133,6026,366200,6.310750047202762,620,94,28.396053809830256,58247,841461471,7235,690094429,541,101,63061,159333579,567.34,240.84651565551758,"[180, 50, 100000, 4, 0.5]",1
0.07283738428003195,153,143416,804,3085,1427353133,6026,366200,6.310750047202762,620,77,13.95299071590459,58247,1307745729,6829,263283332,541,104,73764,678772048,561.87,238.84162735939026,"[180, 50, 100000, 4, 0.5]",1
0.2813472488051685,116,517416,940,7213,512102216,9130,746913,64.54756016656394,119,126,59.03019321480743,65658,175239922,6152,613342926,449,106,52320,1935073317,561.39,239.37239265441895,"[180, 50, 100000, 4, 0.5]",1
0.051548466786131564,153,993702,804,3085,1860598805,6026,760832,6.310750047202762,620,77,28.396053809830256,58247,1523307588,7235,690094429,541,104,20851,678772048,555.9,241.56065130233765,"[180, 50, 100000, 4, 0.5]",1
0.07283738428003195,196,143416,804,3085,1427353133,6026,366200,6.310750047202762,620,94,12.10930870992174,58247,1307745729,6829,263283332,541,104,63061,678772048,554.23,240.69117498397827,"[180, 50, 100000, 4, 0.5]",1
0.07283738428003195,153,143416,804,3085,1427353133,6026,366200,6.310750047202762,620,77,13.95299071590459,58247,1307745729,6829,263283332,541,104,73764,678772048,553.9,239.3502960205078,"[180, 50, 100000, 4, 0.5]",1
0.051548466786131564,153,993702,804,3085,1860598805,6026,760832,6.310750047202762,936,77,86.35363626994541,39238,1523307588,7235,1086132409,541,104,20851,678772048,552.99,241.20293498039246,"[180, 50, 100000, 4, 0.5]",1
0.8357949055257115,249,41297,835,6761,835631792,783,495818,52.115185590519644,11,246,45.015197822890144,9893,1463548864,8010,1690894313,1858,207,40009,1576328584,551.33,238.20370984077454,"[180, 50, 100000, 4, 0.5]",1
0.07283738428003195,196,993702,804,3085,1860598805,6026,760832,6.310750047202762,620,77,86.35363626994541,39238,1307745729,7235,1086132409,541,104,63061,678772048,551.19,239.76433753967285,"[180, 50, 100000, 4, 0.5]",1
0.07283738428003195,196,232738,804,3085,2096421265,6026,366200,6.310750047202762,620,77,12.10930870992174,39238,1307745729,1422,1086132409,541,104,63061,378935240,550.8,241.87859344482422,"[180, 50, 100000, 4, 0.5]",1
0.06388150689459156,215,436236,85,5751,410175282,6977,998726,13.400422272262524,634,143,90.1350693068791,84783,1773733837,9571,1409190475,5176,44,11713,1183490261,550.22,239.0867726802826,"[180, 50, 100000, 4, 0.5]",1
0.051548466786131564,27,143416,804,3085,1860598805,6026,760832,6.310750047202762,936,77,12.10930870992174,23439,1597742876,3160,1891436858,541,59,38861,678772048,548.22,240.4680278301239,"[180, 50, 100000, 4, 0.5]",1
0.07283738428003195,153,993702,804,3085,1860598805,6026,760832,6.310750047202762,620,77,28.396053809830256,58247,1523307588,6829,690094429,541,104,20851,678772048,546.33,242.4727005958557,"[180, 50, 100000, 4, 0.5]",1
0.07283738428003195,90,993702,804,3085,1427353133,6026,760832,6.310750047202762,211,77,12.10930870992174,77148,1307745729,6829,263283332,541,104,63061,159333579,546.33,241.42435789108276,"[180, 50, 100000, 4, 0.5]",1
0.16382690901028463,165,726112,545,5060,1242811797,4732,609620,44.13845927560664,410,43,25.079885196922724,79580,629500671,5218,697127258,3684,4,70523,133779344,546.32,239.44725465774536,"[180, 50, 100000, 4, 0.5]",1
0.2352779887774149,27,725438,294,3024,174032248,2299,154383,80.72370637137234,171,204,74.43524063322872,23439,1656550563,9154,1891436858,4081,93,63718,1074028171,546.11,242.69264554977417,"[180, 50, 100000, 4, 0.5]",1
