time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,35,10000,4,0.5,0.6606060606060605,52.625018978118895,0
30,30,50000,4,0.5,0.5272727272727272,48.91313152313232,0
30,40,25000,4,0.9,0.35757575757575755,44.112286829948424,0
30,30,10000,4,0.6,0.32121212121212117,37.18912534713745,0
30,25,15000,8,0.5,-0.3696969696969697,39.60776376724243,1
45,20,45000,4,0.5,0.43030303030303024,57.90803756713867,1
40,40,10000,4,0.5,0.34545454545454546,48.20018353462219,1
30,40,15000,8,0.7,-0.10303030303030303,43.616240572929385,1
35,40,10000,8,0.5,0.24848484848484845,45.441194248199466,1
30,40,20000,4,0.5,-0.16363636363636364,42.17454102039337,1
