threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.6585365853658538,16.06308205127716,0
8,35,10,True,0.3780487804878049,8.041584515571595,0
8,35,35,True,0.5853658536585367,28.083304715156554,1
8,35,25,True,0.5000000000000001,20.068518686294556,1
8,50,40,True,0.4146341463414635,36.20931174755096,2
8,15,45,True,0.14634146341463417,36.06291651725769,2
8,25,55,True,0.4146341463414635,44.09477961063385,2
8,45,60,True,0.3170731707317073,48.09134349822998,3
8,15,60,True,0.21951219512195125,48.06929078102112,3
8,40,55,True,0.08536585365853659,49.713359999656674,4
