maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,2692.03,180.11304426193237,"[8, 50, 180, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,2675.7,180.1105079650879,"[8, 50, 180, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,2730.72,180.12574195861816,"[8, 50, 180, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,2662.65,180.13591122627258,"[8, 50, 180, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,2631.77,180.11773920059204,"[8, 50, 180, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,2640.44,180.09113025665283,"[8, 50, 180, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,2706.51,180.08709502220154,"[8, 50, 180, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,3.814697265625e-06,"[8, 50, 180, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,8.344650268554688e-06,"[8, 50, 180, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,2763.77,180.12351846694946,"[8, 50, 180, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,2261.15,60.12657117843628,"[8, 45, 60, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,2262.45,60.10988903045654,"[8, 45, 60, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,2286.64,60.06415390968323,"[8, 45, 60, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,2287.05,60.12973666191101,"[8, 45, 60, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,2261.4,60.11552834510803,"[8, 45, 60, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,2261.12,60.121779680252075,"[8, 45, 60, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,2169.89,60.1266233921051,"[8, 45, 60, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,4.291534423828125e-06,"[8, 45, 60, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,2.384185791015625e-06,"[8, 45, 60, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,2114.25,60.11914610862732,"[8, 45, 60, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,1308.97,20.083205223083496,"[8, 30, 20, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,1401.13,20.07068634033203,"[8, 30, 20, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,1512.64,20.086010217666626,"[8, 30, 20, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,1374.47,20.084449529647827,"[8, 30, 20, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,1343.62,20.082015991210938,"[8, 30, 20, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,1299.88,20.07206892967224,"[8, 30, 20, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,1319.42,20.07394313812256,"[8, 30, 20, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,4.291534423828125e-06,"[8, 30, 20, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,2.86102294921875e-06,"[8, 30, 20, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,1368.45,20.078433990478516,"[8, 30, 20, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,1776.34,35.10510468482971,"[8, 35, 35, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,1824.9,35.12250208854675,"[8, 35, 35, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,1828.52,35.0955286026001,"[8, 35, 35, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,1881.51,35.108011960983276,"[8, 35, 35, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,1770.25,35.10035967826843,"[8, 35, 35, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,1910.12,35.10377097129822,"[8, 35, 35, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,1819.54,35.09168243408203,"[8, 35, 35, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,5.4836273193359375e-06,"[8, 35, 35, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,3.0994415283203125e-06,"[8, 35, 35, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,1889.21,35.106078147888184,"[8, 35, 35, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,1897.17,40.124234199523926,"[8, 50, 40, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,2052.8,40.12346839904785,"[8, 50, 40, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,1830.84,40.12850332260132,"[8, 50, 40, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,2828.93,81.24786591529846,"[8, 50, 40, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,1872.12,40.11223316192627,"[8, 50, 40, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,1882.44,40.117727756500244,"[8, 50, 40, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,1818.45,40.11236572265625,"[8, 50, 40, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,4.291534423828125e-06,"[8, 50, 40, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,3.0994415283203125e-06,"[8, 50, 40, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,1956.32,40.12671160697937,"[8, 50, 40, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,1613.05,45.087143898010254,"[8, 15, 45, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,1618.84,45.06588912010193,"[8, 15, 45, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,1570.23,45.0626802444458,"[8, 15, 45, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,1638.98,45.07135725021362,"[8, 15, 45, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,1605.55,45.071272134780884,"[8, 15, 45, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,1641.93,45.08687400817871,"[8, 15, 45, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,1555.23,45.09388303756714,"[8, 15, 45, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,3.5762786865234375e-06,"[8, 15, 45, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,2.1457672119140625e-06,"[8, 15, 45, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,1570.9,45.090059757232666,"[8, 15, 45, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,2084.61,55.1153564453125,"[8, 40, 55, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,2185.42,55.11761450767517,"[8, 40, 55, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,2129.35,55.12631964683533,"[8, 40, 55, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,2897.52,111.26806473731995,"[8, 40, 55, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,2212.24,55.1304976940155,"[8, 40, 55, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,2157.7,55.12608337402344,"[8, 40, 55, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,2122.84,55.12628483772278,"[8, 40, 55, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,3.814697265625e-06,"[8, 40, 55, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,5.0067901611328125e-06,"[8, 40, 55, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,2070.69,55.12336993217468,"[8, 40, 55, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,925.1,10.048447370529175,"[8, 35, 10, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,1078.29,10.056371450424194,"[8, 35, 10, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,822.37,10.053003072738647,"[8, 35, 10, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,841.45,10.04859471321106,"[8, 35, 10, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,935.95,10.048606634140015,"[8, 35, 10, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,831.17,10.053155899047852,"[8, 35, 10, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,847.39,10.052491903305054,"[8, 35, 10, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,3.5762786865234375e-06,"[8, 35, 10, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,2.6226043701171875e-06,"[8, 35, 10, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,859.78,10.05516791343689,"[8, 35, 10, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,2097.29,55.123013973236084,"[8, 25, 55, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,2110.46,55.10450887680054,"[8, 25, 55, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,2160.53,55.10362434387207,"[8, 25, 55, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,2140.06,55.119261741638184,"[8, 25, 55, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,2107.38,55.11959791183472,"[8, 25, 55, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,2139.65,55.1200966835022,"[8, 25, 55, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,2120.65,55.12494730949402,"[8, 25, 55, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,4.5299530029296875e-06,"[8, 25, 55, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,1.9073486328125e-06,"[8, 25, 55, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,2050.17,55.13273882865906,"[8, 25, 55, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,1693.92,60.06686091423035,"[8, 15, 60, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,1759.38,60.08440923690796,"[8, 15, 60, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,1693.42,60.10052514076233,"[8, 15, 60, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,1704.49,60.09961414337158,"[8, 15, 60, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,1740.42,60.08329939842224,"[8, 15, 60, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,1672.1,60.05915641784668,"[8, 15, 60, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,1678.66,60.10110521316528,"[8, 15, 60, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,4.291534423828125e-06,"[8, 15, 60, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,2.384185791015625e-06,"[8, 15, 60, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,1607.51,60.097930669784546,"[8, 15, 60, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,1465.52,25.083359956741333,"[8, 35, 25, True]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,1524.12,25.079912662506104,"[8, 35, 25, True]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,1553.18,25.089191913604736,"[8, 35, 25, True]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,1455.27,25.088159799575806,"[8, 35, 25, True]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,1488.5,25.0851731300354,"[8, 35, 25, True]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,1467.35,25.08787250518799,"[8, 35, 25, True]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,1653.35,25.08338975906372,"[8, 35, 25, True]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,4.5299530029296875e-06,"[8, 35, 25, True]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,4.76837158203125e-06,"[8, 35, 25, True]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,1396.57,25.088117837905884,"[8, 35, 25, True]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,2056.79,45.08691358566284,"[8, 30, 45, False]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,2127.27,45.11251401901245,"[8, 30, 45, False]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,2044.96,45.10700869560242,"[8, 30, 45, False]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,2048.94,45.08588647842407,"[8, 30, 45, False]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,2010.06,45.0886116027832,"[8, 30, 45, False]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,1986.56,45.086121559143066,"[8, 30, 45, False]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,2042.0,45.114155292510986,"[8, 30, 45, False]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,5.245208740234375e-06,"[8, 30, 45, False]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,3.0994415283203125e-06,"[8, 30, 45, False]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,2078.53,45.0946204662323,"[8, 30, 45, False]"
7887,622,52246,37433,63297,374,382,false,33052,false,387989,22043,60177,false,49801,51496,62624,765,259507,10,2236.85,55.113014459609985,"[6, 25, 55, False]"
17231,524,23415,47539,16211,11,84,true,48870,true,167715,40661,92539,false,7233,8518,19057,601,206175,5,2292.22,55.11654281616211,"[6, 25, 55, False]"
11690,708,11356,35518,71979,78,279,true,38859,false,117405,6002,13039,false,24628,35154,33420,378,415738,8,2209.15,55.099849700927734,"[6, 25, 55, False]"
4255,3,4342,19563,3352,292,125,false,14690,false,39033,16768,31408,true,35715,21290,44960,879,113575,3,2215.25,55.086299419403076,"[6, 25, 55, False]"
14750,442,40714,11322,89749,457,474,true,21682,true,247406,43766,58521,false,27823,43111,52071,913,51242,6,2136.02,55.10366702079773,"[6, 25, 55, False]"
8580,912,54010,49914,54117,340,420,true,27923,false,473120,32484,24887,true,45267,59604,7165,477,491330,1,2086.95,55.09356760978699,"[6, 25, 55, False]"
3944,116,28395,2015,99501,429,327,true,59651,true,324284,25686,82323,true,3868,52466,30061,296,569241,2,2267.56,55.09430527687073,"[6, 25, 55, False]"
18531,826,33017,28782,33700,225,176,false,46291,true,550052,57690,9254,false,14821,3057,55,543,434007,9,0.0,5.245208740234375e-06,"[6, 25, 55, False]"
13697,375,13411,15182,29615,155,35,false,5631,true,188404,51726,70236,true,59628,29338,20438,130,173530,4,0.0,3.5762786865234375e-06,"[6, 25, 55, False]"
1305,283,43968,57979,41226,145,229,false,6273,false,506384,2830,42333,true,58861,18699,55284,33,355801,7,2138.88,55.1148567199707,"[6, 25, 55, False]"
