fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,0.0906069278717041,1.633974552154541,513896,34.421011447906494,2152160,10605,40.19826364517212,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,On,On,Off,On,On,Off,Off,On,On,On,On,On,Off,0.08890342712402344,1.4797718524932861,515192,34.12977695465088,2152160,10605,38.40564727783203,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,0.08876776695251465,1.4489877223968506,513704,34.08291029930115,2152160,10605,38.23222041130066,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,On,Off,Off,Off,Off,On,0.09449982643127441,1.5058791637420654,521896,34.10741710662842,2152160,10605,38.20755577087402,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,On,On,On,Off,Off,On,Off,On,On,On,On,Off,On,Off,0.09606552124023438,1.5318889617919922,523384,34.03314208984375,2152160,10605,38.17417240142822,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,On,0.0901949405670166,1.493896484375,522088,34.064080476760864,2152160,10605,38.348827600479126,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,Off,Off,0.09866714477539062,1.5368409156799316,523384,34.082178831100464,2152160,10605,38.271910429000854,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,Off,0.10279202461242676,1.5072135925292969,523192,34.14534854888916,2152160,10605,38.38486695289612,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,0.08616495132446289,1.496683120727539,515192,34.08285975456238,2152160,10605,38.194151639938354,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,On,On,On,On,0.08889889717102051,1.5173442363739014,515000,34.06499123573303,2152160,10605,38.21872615814209,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.09114217758178711,1.534125566482544,521896,34.100637912750244,2152160,10605,38.38202786445618,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,0.08714175224304199,1.4614131450653076,515000,34.06894516944885,2152160,10605,38.25751352310181,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,Off,On,On,Off,0.09627127647399902,1.5056231021881104,513704,34.08085799217224,2152160,10605,38.38442039489746,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,On,On,On,On,Off,Off,On,On,On,Off,On,On,On,0.07373666763305664,1.4695138931274414,513896,34.086822509765625,2152160,10605,38.14189696311951,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,On,0.10167980194091797,1.5218560695648193,523192,34.18212819099426,2152160,10605,38.35335111618042,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,0.07447504997253418,1.4916973114013672,515192,34.03141808509827,2152160,10605,38.13263273239136,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,Off,On,On,On,Off,On,On,On,Off,Off,On,On,Off,0.08791637420654297,1.5012648105621338,521896,34.048378705978394,2152160,10605,38.049015045166016,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.08911991119384766,1.4958515167236328,515192,34.10418701171875,2152160,10605,38.33511161804199,"[10, 50, 6, 4, 50]"
